Date,Storage Capacity(10000m^3),Precipitation(mm),Inflow(10000m^3),Outflow(10000m^3),Water Level Difference(m),Real-Time,Water Level(m),Useful Storage(10000m^3),Storage Ratio(%)
2021/1/1,18764.00,0.00,41.77,86.34,--,07:00,1361.69,5863.20,31.25 
2021/1/2,18764.00,0.00,40.52,113.90,--,07:00,1361.39,5805.04,30.94 
2021/1/3,18764.00,0.00,21.80,96.78,--,07:00,1361.04,5737.44,30.58 
2021/1/4,18764.00,0.00,33.11,172.51,--,07:00,1360.57,5647.08,30.1 
2021/1/5,18764.00,0.00,26.79,74.25,--,07:00,1359.94,5526.76,29.45 
2021/1/6,18764.00,0.00,38.54,74.52,--,07:00,1359.70,5481.16,29.21 
2021/1/7,18764.00,0.00,39.95,70.19,--,07:00,1359.51,5445.15,29.02 
2021/1/8,18764.00,4.50,38.74,78.34,--,07:00,1359.28,5401.67,28.79 
2021/1/9,18764.00,0.50,41.33,62.03,--,07:00,1359.14,5375.25,28.65 
2021/1/10,18764.00,0.00,41.34,107.05,--,07:00,1359.03,5354.53,28.54 
2021/1/11,18764.00,7.00,43.06,86.10,--,07:00,1358.70,5292.52,28.21 
2021/1/12,18764.00,8.50,58.37,131.05,--,07:00,1358.38,5234.48,27.9 
2021/1/13,18764.00,0.00,41.26,72.84,--,07:00,1358.01,5163.61,27.52 
2021/1/14,18764.00,0.00,10.05,111.81,--,07:00,1357.60,5087.49,27.11 
2021/1/15,18764.00,0.00,37.73,69.06,--,07:00,1357.23,5019.09,26.75 
2021/1/16,18764.00,0.00,35.83,92.80,--,07:00,1356.86,4950.98,26.39 
2021/1/17,18764.00,0.00,40.47,49.64,--,07:00,1356.81,4941.80,26.34 
2021/1/18,18764.00,0.00,30.16,97.83,--,07:00,1356.75,4930.79,26.28 
2021/1/19,18764.00,0.00,48.02,75.37,--,07:00,1356.41,4868.54,25.95 
2021/1/20,18764.00,0.00,46.53,102.91,--,07:00,1356.25,4389.33,23.39 
2021/1/21,18764.00,0.00,48.55,82.98,--,07:00,1355.95,4784.73,25.5 
2021/1/22,18764.00,3.00,41.68,97.48,--,07:00,1355.70,4739.40,25.26 
2021/1/23,18764.00,0.00,18.49,106.24,--,07:00,1355.05,4622.27,24.63 
2021/1/24,18764.00,0.00,34.35,94.91,--,07:00,1354.72,4563.17,24.32 
2021/1/25,18764.00,0.00,28.69,106.67,--,07:00,1354.42,4509.67,24.03 
2021/1/26,18764.00,0.00,27.25,71.36,--,07:00,1353.96,4428.04,23.6 
2021/1/27,18764.00,0.00,43.00,76.43,--,07:00,1353.69,4380.35,23.34 
2021/1/28,18764.00,0.00,32.50,113.03,--,07:00,1353.44,4336.34,23.11 
2021/1/29,18764.00,0.00,32.26,84.50,--,07:00,1353.05,4267.97,22.75 
2021/1/30,18764.00,0.00,27.25,110.12,--,07:00,1352.47,4167.01,22.21 
2021/1/31,18764.00,0.00,29.12,80.66,--,07:00,1351.93,4073.77,21.71 
2021/2/1,18764.00,0.00,28.10,129.71,--,07:00,1351.60,4020.56,21.43 
2021/2/2,18764.00,0.00,26.69,84.30,--,07:00,1351.14,3938.61,20.99 
2021/2/3,18764.00,0.00,27.87,106.01,--,07:00,1350.71,3865.68,20.6 
2021/2/4,18764.00,0.00,28.10,103.68,--,07:00,1350.15,3771.39,20.1 
2021/2/5,18764.00,0.00,28.70,103.68,--,07:00,1349.88,3726.21,19.86 
2021/2/6,18764.00,0.00,26.78,103.68,--,07:00,1349.41,3647.99,19.44 
2021/2/7,18764.00,0.00,25.92,99.36,--,07:00,1349.06,3590.11,19.13 
2021/2/8,18764.00,0.00,34.54,95.04,--,07:00,1348.72,3534.21,18.84 
2021/2/9,18764.00,0.00,39.89,95.04,--,07:00,1348.34,3384.11,18.04 
2021/2/10,18764.00,9.00,34.56,95.04,--,07:00,1347.98,3413.92,18.19 
2021/2/11,18764.00,13.50,38.97,95.04,--,07:00,1347.70,3368.91,17.95 
2021/2/12,18764.00,0.00,53.66,95.04,--,07:00,1347.45,3328.96,17.74 
2021/2/13,18764.00,0.00,52.32,95.04,--,07:00,1347.18,3286.05,17.51 
2021/2/14,18764.00,0.00,29.06,95.04,--,07:00,1346.88,3238.66,17.26 
2021/2/15,18764.00,0.00,45.17,95.04,--,07:00,1346.48,3175.95,16.93 
2021/2/16,18764.00,0.00,33.16,95.04,--,07:00,1346.13,3121.51,16.64 
2021/2/17,18764.00,0.00,38.25,95.04,--,07:00,1345.70,3055.16,16.28 
2021/2/18,18764.00,0.00,37.15,90.72,--,07:00,1345.37,3004.63,16.01 
2021/2/19,18764.00,0.00,31.53,90.72,--,07:00,1344.99,2892.34,15.41 
2021/2/20,18764.00,0.00,27.48,90.72,--,07:00,1344.58,2813.99,15 
2021/2/21,18764.00,0.00,36.64,90.72,--,07:00,1344.15,2750.87,14.66 
2021/2/22,18764.00,0.00,35.56,86.40,--,07:00,1343.73,2689.64,14.33 
2021/2/23,18764.00,0.00,47.13,86.40,--,07:00,1343.49,2654.87,14.15 
2021/2/24,18764.00,0.00,41.98,86.40,--,07:00,1343.17,2608.80,13.9 
2021/2/25,18764.00,0.00,30.97,86.40,--,07:00,1342.81,2557.40,13.63 
2021/2/26,18764.00,0.00,30.24,86.40,--,07:00,1342.55,2520.53,13.43 
2021/2/27,18764.00,0.00,36.16,86.40,--,07:00,1342.09,2469.85,13.16 
2021/2/28,18764.00,0.00,43.48,86.40,--,07:00,1341.72,2404.35,12.81 
2021/3/1,18764.00,0.00,40.17,95.04,--,07:00,1341.36,2354.68,12.55 
2021/3/2,18764.00,0.00,38.88,95.04,--,07:00,1341.01,2306.83,12.29 
2021/3/3,18764.00,3.00,26.93,103.68,--,07:00,1340.65,2258.03,12.03 
2021/3/4,18764.00,0.00,25.09,103.68,--,07:00,1340.03,2174.77,11.59 
2021/3/5,18642.00,1.00,35.17,103.68,--,07:00,1339.61,2101.72,11.27 
2021/3/6,18642.00,1.00,38.88,95.04,--,07:00,1338.94,2030.77,10.89 
2021/3/7,18642.00,5.50,40.31,103.68,--,07:00,1338.52,1976.11,10.6 
2021/3/8,18642.00,0.00,46.02,103.68,--,07:00,1338.02,1911.64,10.25 
2021/3/9,18642.00,0.00,54.11,103.68,--,07:00,1337.55,1851.60,9.93 
2021/3/10,18642.00,0.00,41.47,103.68,--,07:00,1337.19,1805.99,9.69 
2021/3/11,18642.00,0.00,41.77,94.18,--,07:00,1336.70,1744.44,9.36 
2021/3/12,18642.00,0.00,22.12,86.40,--,07:00,1336.31,1695.90,9.1 
2021/3/13,18642.00,0.00,30.05,86.40,--,07:00,1335.76,1628.07,8.73 
2021/3/14,18642.00,0.00,30.41,77.76,--,07:00,1335.30,1571.87,8.43 
2021/3/15,18642.00,0.00,25.43,76.03,--,07:00,1334.94,1528.24,8.2 
2021/3/16,18642.00,0.00,18.76,76.03,--,07:00,1334.49,1474.17,7.91 
2021/3/17,18642.00,0.00,19.36,76.03,--,07:00,1334.15,1417.08,7.6 
2021/3/18,18642.00,0.00,27.65,74.30,--,07:00,1333.53,1360.57,7.3 
2021/3/19,18642.00,0.00,30.25,74.30,--,07:00,1333.16,1317.42,7.07 
2021/3/20,--,--,--,--,--,07:00,1332.77,1272.32,6.83 
2021/3/21,18642.00,0.00,25.45,74.30,--,07:00,1332.28,1216.22,6.52 
2021/3/22,18642.00,34.50,25.92,73.44,--,07:00,1331.87,1169.80,6.28 
2021/3/23,18642.00,1.50,46.91,72.58,--,07:00,1331.45,1122.72,6.02 
2021/3/24,18642.00,23.00,68.37,71.71,--,07:00,1331.31,1107.12,5.94 
2021/3/25,18642.00,0.00,93.15,70.85,--,07:00,1331.28,1103.79,5.92 
2021/3/26,18642.00,0.00,44.06,63.94,--,07:00,1331.51,1129.42,6.06 
2021/3/27,18642.00,0.00,54.17,63.94,--,07:00,1331.33,1109.35,5.95 
2021/3/28,18642.00,0.00,42.01,63.94,--,07:00,1331.18,1092.69,5.86 
2021/3/29,18642.00,0.00,44.31,63.07,--,07:00,1330.97,1069.46,5.74 
2021/3/30,18642.00,0.00,38.88,63.07,--,07:00,1330.84,1055.13,5.66 
2021/3/31,18642.00,0.00,30.55,62.21,--,07:00,1330.60,1028.81,5.52 
2021/4/1,18642.00,0.00,23.92,33.70,--,07:00,1330.32,998.29,5.36 
2021/4/2,18642.00,0.00,52.41,0.00,--,07:00,1330.56,1024.43,5.5 
2021/4/3,18642.00,0.00,39.74,19.87,--,07:00,1330.92,1063.94,5.71 
2021/4/4,18642.00,0.00,30.80,60.48,--,07:00,1330.87,1058.43,5.68 
2021/4/5,18642.00,0.00,25.55,60.48,--,07:00,1330.57,1025.53,5.5 
2021/4/6,18642.00,0.00,27.58,40.61,--,07:00,1330.26,991.78,5.32 
2021/4/7,18642.00,0.00,34.21,20.16,--,07:00,1330.36,1002.63,5.38 
2021/4/8,18642.00,0.00,30.15,60.50,--,07:00,1330.29,995.03,5.34 
2021/4/9,18642.00,0.00,20.79,60.48,--,07:00,1329.97,960.47,5.15 
2021/4/10,18642.00,0.00,28.62,60.48,--,07:00,1329.61,921.98,4.95 
2021/4/11,18642.00,0.00,22.64,60.48,--,07:00,1329.33,892.33,4.79 
2021/4/12,18642.00,0.00,25.42,58.75,--,07:00,1328.97,854.56,4.58 
2021/4/13,18642.00,0.00,26.74,58.75,--,07:00,1328.66,822.34,4.41 
2021/4/14,18642.00,0.00,28.02,31.10,--,07:00,1328.32,787.33,4.22 
2021/4/15,18642.00,0.00,36.13,0.00,--,07:00,1328.51,806.85,4.33 
2021/4/16,18642.00,0.00,20.79,43.55,--,07:00,1328.85,842.06,4.52 
2021/4/17,18642.00,0.00,13.06,62.21,--,07:00,1328.39,794.51,4.26 
2021/4/18,18642.00,0.00,13.73,62.21,--,07:00,1327.91,745.57,4 
2021/4/19,18642.00,0.00,17.76,59.62,--,07:00,1327.43,697.28,3.74 
2021/4/20,18642.00,0.00,34.33,29.38,--,07:00,1327.08,662.52,3.55 
2021/4/21,18642.00,0.00,31.90,0.00,--,07:00,1327.34,688.30,3.69 
2021/4/22,18642.00,0.50,34.39,29.38,--,07:00,1327.65,719.33,3.86 
2021/4/23,18642.00,0.50,22.71,59.62,--,07:00,1327.45,699.28,3.75 
2021/4/24,18642.00,0.00,24.15,59.62,--,07:00,1327.10,664.49,3.56 
2021/4/25,18642.00,0.50,25.92,42.34,--,07:00,1326.73,628.17,3.37 
2021/4/26,18642.00,0.00,35.25,0.00,--,07:00,1326.77,632.08,3.39 
2021/4/27,18642.00,0.00,28.34,58.75,--,07:00,1327.14,668.44,3.59 
2021/4/28,18642.00,8.50,36.22,44.06,--,07:00,1326.85,639.90,3.43 
2021/4/29,18642.00,15.00,49.36,0.00,--,07:00,1326.95,649.71,3.49 
2021/4/30,18642.00,0.00,51.99,38.02,--,07:00,1327.53,707.28,3.79 
2021/5/1,18642.00,0.00,37.95,57.89,--,07:00,1327.43,697.28,3.74 
2021/5/2,18642.00,0.00,36.11,57.89,--,07:00,1327.20,674.39,3.62 
2021/5/3,18642.00,0.50,31.39,57.89,--,07:00,1326.94,648.73,3.48 
2021/5/4,18642.00,0.00,32.00,19.27,--,07:00,1326.67,622.32,3.34 
2021/5/5,18642.00,0.00,42.52,0.00,--,07:00,1327.05,659.56,3.54 
2021/5/6,18642.00,0.00,41.70,29.72,--,07:00,1327.48,702.28,3.77 
