Date,Storage Capacity(10000m^3),Precipitation(mm),Inflow(10000m^3),Outflow(10000m^3),Water Level Difference(m),Real-Time,Water Level(m),Useful Storage(10000m^3),Storage Ratio(%)
2012/1/1,15190.40,0.00,122.00,87.79,--,07:00,1407.42,15165.48,99.84 
2012/1/2,15190.40,1.50,116.04,81.83,--,08:00,1407.48,15201.06,100 
2012/1/3,15190.40,0.00,110.14,58.82,--,23:00,1407.64,15259.96,100 
2012/1/4,15190.40,0.00,103.87,112.42,--,23:00,1407.70,15285.73,100 
2012/1/5,15190.40,0.00,130.38,121.83,--,23:00,1407.71,15290.02,100 
2012/1/6,15190.40,9.00,205.81,227.19,--,23:00,1407.67,15272.84,100 
2012/1/7,15190.40,0.00,159.62,219.48,--,23:00,1407.58,15234.20,100 
2012/1/8,15190.40,0.00,127.41,195.82,--,23:00,1407.44,15174.07,99.89 
2012/1/9,15190.40,0.00,141.55,133.00,--,23:00,1407.39,15152.60,99.75 
2012/1/10,15190.40,0.00,133.23,103.30,--,10:00,1407.43,15169.78,99.86 
2012/1/11,15190.40,0.00,119.81,106.98,--,08:00,1407.42,15175.41,99.9 
2012/1/12,15190.40,0.00,118.49,105.67,--,08:00,1407.45,15188.24,99.99 
2012/1/13,15190.40,0.00,124.00,128.27,--,08:00,1407.48,15201.06,100 
2012/1/14,15190.40,5.50,125.50,134.05,--,08:00,1407.47,15196.79,100 
2012/1/15,15190.40,1.50,119.86,119.86,--,23:00,1407.46,15182.66,99.95 
2012/1/16,15190.40,25.50,225.23,195.29,--,22:00,1407.57,15229.90,100 
2012/1/17,15190.40,0.00,125.32,176.64,--,08:00,1407.52,15218.17,100 
2012/1/18,15190.40,0.00,140.03,144.31,--,08:00,1407.40,15166.86,99.85 
2012/1/19,15190.40,0.00,126.02,198.72,--,11:00,1407.41,15161.19,99.81 
2012/1/20,15190.40,0.00,121.68,202.92,--,08:00,1407.22,15089.89,99.34 
2012/1/21,15190.40,0.00,114.95,157.71,--,08:00,1407.03,15008.64,98.8 
2012/1/22,15190.40,24.00,151.31,172.69,--,23:00,1406.88,14933.59,98.31 
2012/1/23,15190.40,16.50,201.50,175.85,--,23:00,1407.02,14993.71,98.71 
2012/1/24,15190.40,9.50,225.76,131.69,--,23:00,1407.15,15049.54,99.07 
2012/1/25,15190.40,2.50,205.18,179.53,--,21:00,1407.25,15092.48,99.36 
2012/1/26,15190.40,5.50,194.25,194.25,--,08:00,1407.22,15089.89,99.34 
2012/1/27,15190.40,0.50,189.36,215.01,--,08:00,1407.22,15089.89,99.34 
2012/1/28,15190.40,0.00,168.52,198.45,--,08:00,1407.16,15064.23,99.17 
2012/1/29,15190.40,0.00,162.28,187.94,--,08:00,1407.09,15034.30,98.97 
2012/1/30,15190.40,0.00,153.90,209.49,--,08:00,1407.03,15008.64,98.8 
2012/1/31,15190.40,0.00,141.02,196.61,--,16:00,1406.93,14955.06,98.45 
2012/2/1,15190.40,0.00,146.16,193.20,--,23:00,1406.76,14882.05,97.97 
2012/2/2,15190.40,0.00,127.90,166.38,--,23:00,1406.66,14839.11,97.69 
2012/2/3,15190.40,3.50,138.24,155.35,--,23:00,1406.60,14813.34,97.52 
2012/2/4,15190.40,0.00,130.75,160.68,--,23:00,1406.54,14787.58,97.35 
2012/2/5,15190.40,0.00,128.20,149.58,--,23:00,1406.46,14753.22,97.12 
2012/2/6,15190.40,2.50,139.82,92.79,--,23:00,1406.43,14740.34,97.04 
2012/2/7,15190.40,16.00,182.77,161.39,--,23:00,1406.62,14821.93,97.57 
2012/2/8,15190.40,16.50,188.22,230.98,--,15:00,1406.52,14778.99,97.29 
2012/2/9,15190.40,4.00,198.55,113.03,--,08:00,1406.47,14769.18,97.23 
2012/2/10,15190.40,0.00,164.63,143.25,--,08:00,1406.67,14854.70,97.79 
2012/2/11,15190.40,0.00,148.29,225.26,--,08:00,1406.72,14876.08,97.93 
2012/2/12,15190.40,0.00,161.77,230.19,--,08:00,1406.54,14799.11,97.42 
2012/2/13,15190.40,0.00,151.43,151.43,--,08:00,1406.38,14730.70,96.97 
2012/2/14,15190.40,0.00,162.75,167.02,--,08:00,1406.38,14730.70,96.97 
2012/2/15,15190.40,0.00,148.93,136.10,--,17:00,1406.46,14753.22,97.12 
2012/2/16,15190.40,0.00,141.78,154.60,--,23:00,1406.40,14727.46,96.95 
2012/2/17,15190.40,0.00,129.48,155.13,--,23:00,1406.36,14710.28,96.84 
2012/2/18,15190.40,0.00,140.67,157.77,--,23:00,1406.31,14688.81,96.7 
2012/2/19,15190.40,0.00,136.66,158.04,--,08:00,1406.27,14683.66,96.66 
2012/2/20,15190.40,0.00,133.66,163.59,--,23:00,1406.18,14632.98,96.33 
2012/2/21,15190.40,3.50,131.49,165.70,--,23:00,1406.15,14620.10,96.25 
2012/2/22,15190.40,0.50,155.13,155.13,--,08:00,1406.07,14598.14,96.1 
2012/2/23,15190.40,29.00,240.46,125.00,--,23:00,1406.23,14654.45,96.47 
2012/2/24,15190.40,13.00,402.40,363.91,--,23:00,1406.51,14774.69,97.26 
2012/2/25,15190.40,39.00,492.43,389.81,--,23:00,1406.60,14813.34,97.52 
2012/2/26,15190.40,42.50,606.98,491.53,--,23:00,1406.95,14963.65,98.51 
2012/2/27,15190.40,6.50,479.05,470.50,--,23:00,1407.04,15002.30,98.76 
2012/2/28,15190.40,18.50,512.71,440.01,--,23:00,1407.14,15045.24,99.04 
2012/2/29,15190.40,0.00,424.54,454.47,--,11:00,1407.14,15045.24,99.04 
2012/3/1,15190.40,0.00,372.35,410.84,--,08:00,1407.06,15021.47,98.89 
2012/3/2,15190.40,0.00,324.70,431.60,--,19:00,1406.89,14937.88,98.34 
2012/3/3,15190.40,0.00,282.17,431.60,--,08:00,1406.72,14876.08,97.93 
2012/3/4,15190.40,0.00,258.70,404.08,--,23:00,1406.19,14637.27,96.36 
2012/3/5,15190.40,0.00,270.73,356.25,--,11:00,1406.00,14555.68,95.82 
2012/3/6,15190.40,0.00,263.78,332.20,--,08:00,1405.83,14495.51,95.43 
2012/3/7,15190.40,0.00,239.17,324.69,--,08:00,1405.67,14427.10,94.98 
2012/3/8,15190.40,0.00,250.57,105.18,--,08:00,1405.47,14341.58,94.41 
2012/3/9,15190.40,12.50,233.21,151.96,--,08:00,1405.81,14486.96,95.37 
2012/3/10,15190.40,1.50,236.97,292.56,--,08:00,1406.00,14568.21,95.9 
2012/3/11,15190.40,10.50,241.53,314.23,--,08:00,1405.87,14512.62,95.54 
2012/3/12,15190.40,13.50,296.70,185.52,--,23:00,1405.94,14529.91,95.65 
2012/3/13,15190.40,7.00,261.39,188.70,--,23:00,1406.16,14624.39,96.27 
2012/3/14,15190.40,4.00,279.05,210.63,--,08:00,1406.13,14623.80,96.27 
2012/3/15,15190.40,0.50,238.16,233.89,--,18:00,1406.48,14761.81,97.18 
2012/3/16,15190.40,0.00,229.87,187.11,--,15:00,1406.47,14757.52,97.15 
2012/3/17,15190.40,0.00,205.30,209.57,--,08:00,1406.40,14739.25,97.03 
2012/3/18,15190.40,0.00,208.42,216.97,--,08:00,1406.39,14734.97,97 
2012/3/19,15190.40,0.00,199.85,242.61,--,08:00,1406.37,14726.42,96.95 
2012/3/20,15190.40,0.00,196.68,239.44,--,08:00,1406.27,14683.66,96.66 
2012/3/21,15190.40,0.00,176.23,227.54,--,08:00,1406.17,14640.90,96.38 
2012/3/22,15190.40,0.00,161.28,345.15,--,16:00,1405.96,14538.50,95.71 
2012/3/23,15190.40,0.00,155.89,215.75,--,14:00,1405.66,14409.67,94.86 
2012/3/24,15190.40,15.50,172.72,215.49,--,08:00,1405.48,14345.85,94.44 
2012/3/25,15190.40,0.00,138.03,206.45,--,08:00,1405.38,14303.09,94.16 
2012/3/26,15190.40,0.00,129.03,193.17,--,23:00,1405.15,14190.66,93.42 
2012/3/27,15190.40,0.00,139.81,131.26,--,23:00,1405.08,14160.60,93.22 
2012/3/28,15190.40,0.00,133.43,171.91,--,23:00,1405.11,14173.48,93.31 
2012/3/29,15190.40,0.00,133.38,133.38,--,23:00,1405.02,14134.83,93.05 
2012/3/30,15190.40,0.00,132.32,252.95,--,14:00,1405.00,14126.24,92.99 
2012/3/31,15190.40,0.00,136.83,245.79,--,08:00,1404.69,14019.97,92.29 
2012/4/1,15190.40,0.00,117.68,238.31,--,08:00,1404.41,13911.01,91.58 
2012/4/2,15190.40,0.00,127.19,181.67,--,23:00,1403.99,13729.14,90.38 
2012/4/3,15190.40,0.00,126.31,169.11,--,15:00,1403.97,13721.28,90.33 
2012/4/4,15190.40,0.00,128.11,186.48,--,23:00,1403.75,13634.78,89.76 
2012/4/5,15190.40,0.50,138.04,227.54,--,23:00,1403.61,13579.73,89.4 
2012/4/6,15190.40,8.50,147.81,202.28,--,23:00,1403.43,13508.96,88.93 
2012/4/7,15190.40,1.50,155.90,113.10,--,13:00,1403.40,13497.17,88.85 
2012/4/8,15190.40,0.50,142.05,215.98,--,08:00,1403.44,13533.56,89.09 
2012/4/9,15190.40,16.50,140.51,156.08,--,08:00,1403.25,13459.62,88.61 
2012/4/10,15190.40,0.50,127.97,221.36,--,23:00,1403.08,13371.35,88.03 
2012/4/11,15190.40,0.00,140.24,284.22,--,23:00,1402.63,13194.43,86.86 
2012/4/12,15190.40,0.00,113.43,191.25,--,08:00,1402.60,13206.69,86.94 
2012/4/13,15190.40,0.00,124.28,209.89,--,08:00,1402.40,13128.86,86.43 
2012/4/14,15190.40,0.00,122.02,192.06,--,08:00,1402.18,13043.25,85.87 
2012/4/15,15190.40,0.00,105.50,148.30,--,08:00,1402.00,12973.21,85.4 
2012/4/16,15190.40,12.50,147.64,170.99,--,22:00,1401.70,12828.78,84.45 
2012/4/17,15190.40,5.00,163.26,178.83,--,23:00,1401.66,12813.05,84.35 
2012/4/18,15190.40,21.50,185.00,138.31,--,23:00,1401.66,12813.05,84.35 
2012/4/19,15190.40,8.50,178.66,194.22,--,23:00,1401.82,12875.96,84.76 
2012/4/20,15190.40,6.50,188.86,216.10,--,23:00,1401.65,12809.12,84.32 
2012/4/21,15190.40,38.00,385.47,97.52,--,23:00,1402.12,12993.91,85.54 
2012/4/22,15190.40,5.50,316.15,148.83,--,16:00,1402.59,13178.70,86.76 
2012/4/23,15190.40,0.50,224.82,329.89,--,23:00,1402.76,13245.54,87.2 
2012/4/24,15190.40,3.50,224.17,321.45,--,23:00,1402.48,13135.45,86.47 
2012/4/25,15190.40,28.50,334.06,209.54,--,23:00,1402.36,13088.27,86.16 
2012/4/26,15190.40,103.00,789.20,162.70,--,23:00,1403.84,13670.16,89.99 
2012/4/27,15190.40,26.50,810.06,642.73,--,23:00,1404.76,14031.88,92.37 
2012/4/28,15190.40,11.50,651.18,736.79,--,20:00,1404.82,14055.47,92.53 
2012/4/29,15190.40,35.00,668.90,696.14,--,08:00,1404.59,13981.06,92.04 
2012/4/30,15190.40,21.50,712.43,763.01,--,23:00,1404.56,13953.25,91.86 
2012/5/1,15190.40,0.00,603.39,840.76,--,23:00,1404.05,13752.73,90.54 
2012/5/2,15190.40,6.00,538.67,857.76,--,23:00,1403.31,13461.78,88.62 
2012/5/3,15190.40,5.00,505.13,832.00,--,23:00,1402.40,13104.00,86.27 
2012/5/4,15190.40,24.50,648.86,773.38,--,19:00,1402.05,12966.39,85.36 
2012/5/5,15190.40,0.50,441.36,597.01,--,08:00,1401.80,12895.38,84.89 
2012/5/6,15190.40,0.00,418.86,477.23,--,08:00,1401.40,12739.73,83.87 
2012/5/7,15190.40,0.00,363.35,402.26,--,08:00,1401.25,12681.36,83.48 
2012/5/8,15190.40,0.00,354.74,366.41,--,17:00,1401.08,12585.01,82.85 
2012/5/9,15190.40,0.50,344.25,398.73,--,23:00,1401.00,12553.56,82.64 
2012/5/10,15190.40,4.50,325.13,336.80,--,23:00,1400.86,12498.52,82.28 
2012/5/11,15190.40,1.00,319.22,268.63,--,23:00,1401.02,12561.42,82.69 
2012/5/12,15190.40,0.00,279.23,290.90,--,23:00,1401.04,12569.29,82.74 
2012/5/13,15190.40,0.00,261.29,249.62,--,08:00,1401.05,12603.54,82.97 
2012/5/14,15190.40,0.00,247.92,298.51,--,23:00,1400.98,12545.70,82.59 
2012/5/15,15190.40,2.00,242.72,402.26,--,23:00,1400.97,12541.76,82.56 
2012/5/16,15190.40,17.00,279.36,326.05,--,23:00,1400.97,12541.76,82.56 
2012/5/17,15190.40,17.00,293.78,250.97,--,23:00,1400.97,12541.76,82.56 
2012/5/18,15190.40,30.00,480.70,173.29,--,23:00,1400.97,12541.76,82.56 
2012/5/19,15190.40,24.50,478.76,245.28,--,23:00,1400.97,12541.76,82.56 
2012/5/20,15190.40,18.50,540.77,474.62,--,23:00,1400.97,12541.76,82.56 
2012/5/21,15190.40,0.00,422.59,274.72,--,08:00,1402.09,13008.23,85.63 
2012/5/22,15190.40,0.00,359.20,409.79,--,08:00,1402.47,13156.10,86.61 
2012/5/23,15190.40,0.00,349.33,501.09,--,08:00,1402.34,13105.51,86.27 
2012/5/24,15190.40,0.00,317.78,313.89,--,08:00,1401.95,12953.75,85.28 
2012/5/25,15190.40,0.00,289.80,262.57,--,08:00,1401.96,12957.64,85.3 
2012/5/26,15190.40,0.00,275.52,294.98,--,08:00,1402.03,12984.88,85.48 
2012/5/27,15190.40,3.50,281.06,238.25,--,23:00,1401.99,12942.80,85.2 
2012/5/28,15190.40,3.50,424.52,229.95,--,23:00,1402.15,13005.71,85.62 
2012/5/29,15190.40,7.00,458.29,322.10,--,23:00,1402.15,13005.71,85.62 
2012/5/30,15190.40,6.50,389.87,331.50,--,23:00,1402.15,13005.71,85.62 
2012/5/31,15190.40,0.50,350.31,358.09,--,23:00,1402.15,13005.71,85.62 
2012/6/1,15190.40,0.00,303.37,245.00,--,23:00,1402.15,13005.71,85.62 
2012/6/2,15190.40,0.00,287.16,271.59,--,23:00,1402.15,13005.71,85.62 
2012/6/3,15190.40,6.00,289.57,266.22,--,23:00,1402.15,13005.71,85.62 
2012/6/4,15190.40,10.00,286.17,227.80,--,22:00,1402.15,13005.71,85.62 
2012/6/5,15190.40,0.50,294.47,333.38,--,23:00,1402.15,13005.71,85.62 
2012/6/6,15190.40,0.50,256.67,381.20,--,19:00,1402.15,13005.71,85.62 
2012/6/7,15190.40,0.00,232.82,411.82,--,20:00,1402.15,13005.71,85.62 
2012/6/8,15190.40,3.50,245.99,354.95,--,23:00,1402.10,12986.05,85.49 
2012/6/9,--,--,--,--,--,23:00,1401.69,12824.85,84.43 
2012/6/10,15190.40,97.50,1096.93,517.13,--,22:00,1402.57,13170.84,86.71 
2012/6/11,15190.40,284.50,4858.93,3402.10,--,23:00,1406.51,14786.29,97.34 
2012/6/12,15190.40,180.00,5451.71,6105.94,--,23:00,1406.32,14705.04,96.8 
2012/6/13,15190.40,33.50,3007.57,3444.38,--,23:00,1404.66,14008.30,92.22 
2012/6/14,15190.40,17.50,2223.32,3460.76,--,23:00,1402.51,13171.67,86.71 
2012/6/15,15190.40,14.50,1757.81,1590.48,--,23:00,1401.50,12778.65,84.12 
2012/6/16,15190.40,9.50,1509.34,1598.84,--,23:00,1401.53,12790.32,84.2 
2012/6/17,15190.40,0.00,1192.40,1204.07,--,23:00,1401.72,12836.64,84.5 
2012/6/18,15190.40,0.50,1045.84,1540.04,--,23:00,1400.55,12376.63,81.48 
2012/6/19,15190.40,2.50,1000.58,1547.24,--,23:00,1399.06,11838.77,77.94 
2012/6/20,15190.40,54.50,1266.50,1444.20,--,23:00,1397.77,11432.91,75.26 
2012/6/21,15190.40,43.00,1441.26,689.67,--,23:00,1399.56,12009.84,79.06 
2012/6/22,15190.40,12.00,1097.82,482.99,--,23:00,1401.27,12659.72,83.34 
2012/6/23,15190.40,2.50,905.29,488.92,--,23:00,1402.44,13119.72,86.37 
2012/6/24,15190.40,0.00,753.03,418.38,--,19:00,1403.20,13418.53,88.34 
2012/6/25,15190.40,0.00,677.36,475.01,--,23:00,1404.00,13733.07,90.41 
2012/6/26,15190.40,0.00,636.89,582.41,--,22:00,1404.29,13847.09,91.16 
2012/6/27,15190.40,0.00,597.25,655.61,--,23:00,1404.24,13827.43,91.03 
2012/6/28,--,--,--,--,--,23:00,1403.94,13709.48,90.25 
2012/6/29,15190.40,0.00,505.35,680.46,--,23:00,1403.70,13615.12,89.63 
2012/6/30,15190.40,0.00,468.81,643.92,--,23:00,1403.22,13426.40,88.39 
2012/7/1,15190.40,0.00,436.20,735.83,--,23:00,1402.50,13143.31,86.52 
2012/7/2,15190.40,0.00,410.11,733.09,--,21:00,1401.74,12844.51,84.56 
2012/7/3,15190.40,0.00,362.76,689.63,--,08:00,1401.40,12739.73,83.87 
2012/7/4,15190.40,0.00,315.71,350.73,--,08:00,1400.55,12412.86,81.72 
2012/7/5,15190.40,0.00,328.59,507.59,--,08:00,1400.46,12373.95,81.46 
2012/7/6,15190.40,0.00,299.05,391.32,--,08:00,1400.00,12194.95,80.28 
2012/7/7,15190.40,0.00,318.18,301.10,--,08:00,1399.73,12102.69,79.67 
2012/7/8,15190.40,1.00,271.31,261.06,--,08:00,1399.78,12119.77,79.79 
2012/7/9,15190.40,2.50,290.91,366.09,--,08:00,1399.81,12130.02,79.85 
2012/7/10,15190.40,0.00,276.29,235.28,--,08:00,1399.02,11866.90,78.12 
2012/7/11,15190.40,0.00,298.44,527.39,--,--,--,--,--
2012/7/12,15190.40,0.00,195.55,482.60,--,--,--,--,--
2012/7/13,15190.40,0.00,250.64,219.89,--,08:00,1398.20,11579.85,76.23 
2012/7/14,15190.40,0.00,207.75,112.07,--,08:00,1398.29,11610.61,76.43 
2012/7/15,15190.40,0.00,208.72,85.70,--,08:00,1398.57,11706.29,77.06 
2012/7/16,15190.40,2.50,186.32,176.07,--,08:00,1398.93,11829.31,77.87 
2012/7/17,15190.40,0.00,205.93,332.37,--,21:00,1398.62,11688.23,76.94 
2012/7/18,15190.40,0.00,181.45,184.86,--,19:00,1398.35,11595.85,76.34 
2012/7/19,15190.40,0.50,180.90,184.31,--,21:00,1398.35,11595.85,76.34 
2012/7/20,15190.40,0.00,166.64,330.66,--,08:00,1398.57,11706.29,77.06 
2012/7/21,15190.40,0.00,170.51,85.08,--,23:00,1398.29,11575.32,76.2 
2012/7/22,15190.40,0.50,178.85,69.50,--,23:00,1398.47,11636.90,76.61 
2012/7/23,15190.40,0.00,171.13,171.13,--,23:00,1398.44,11626.64,76.54 
2012/7/24,15190.40,0.50,150.76,198.60,--,23:00,1398.34,11592.42,76.31 
2012/7/25,15190.40,0.00,181.85,216.02,--,23:00,1398.28,11571.90,76.18 
2012/7/26,15190.40,10.50,203.77,207.18,--,22:00,1398.10,11510.31,75.77 
2012/7/27,15190.40,0.00,171.27,171.27,--,19:00,1398.21,11547.95,76.02 
2012/7/28,15190.40,0.00,156.41,122.23,--,22:00,1398.49,11643.75,76.65 
2012/7/29,15190.40,0.00,145.35,733.11,--,23:00,1397.35,11253.70,74.08 
2012/7/30,15190.40,14.50,196.72,966.63,--,23:00,1395.00,10449.65,68.79 
2012/7/31,15190.40,5.50,3069.58,1121.02,--,23:00,1396.96,11156.12,73.44 
2012/8/1,15190.40,147.00,6957.68,4482.27,--,23:00,1405.67,14427.10,94.98 
2012/8/2,15190.40,201.00,9135.04,11474.25,--,23:00,1402.07,13000.45,85.58 
2012/8/3,15190.40,9.50,3147.55,2093.00,--,22:00,1402.12,13019.91,85.71 
2012/8/4,15190.40,0.00,2048.62,1480.49,--,21:00,1404.39,13903.23,91.53 
2012/8/5,15190.40,0.00,1401.75,1220.11,--,21:00,1403.37,13485.37,88.78 
2012/8/6,15190.40,1.50,1147.08,1293.70,--,23:00,1403.37,13485.37,88.78 
2012/8/7,15190.40,3.00,927.18,966.09,--,23:00,1403.37,13485.37,88.78 
2012/8/8,15190.40,0.00,756.15,946.82,--,21:00,1403.37,13485.37,88.78 
2012/8/9,15190.40,0.00,775.28,989.30,--,23:00,1403.37,13485.37,88.78 
2012/8/10,15190.40,0.50,591.07,657.22,--,23:00,1403.37,13485.37,88.78 
2012/8/11,15190.40,4.00,575.30,723.17,--,23:00,1403.37,13485.37,88.78 
2012/8/12,15190.40,0.00,507.33,647.41,--,22:00,1403.37,13485.37,88.78 
2012/8/13,15190.40,0.00,463.71,961.79,--,19:00,1403.37,13485.37,88.78 
2012/8/14,15190.40,0.00,390.42,845.70,--,23:00,1403.37,13485.37,88.78 
2012/8/15,15190.40,0.00,411.19,329.47,--,23:00,1400.40,12317.66,81.09 
2012/8/16,15190.40,--,386.93,320.78,--,23:00,1400.63,12408.09,81.68 
2012/8/17,15190.40,8.00,365.02,306.66,--,23:00,1400.77,12463.13,82.05 
2012/8/18,15190.40,0.00,336.03,573.40,--,23:00,1400.51,12360.91,81.37 
2012/8/19,15190.40,0.00,319.93,785.32,--,23:00,1399.40,11955.10,78.7 
2012/8/20,15190.40,0.00,289.42,836.18,--,20:00,1398.01,11479.52,75.57 
2012/8/21,15190.40,0.00,299.79,877.30,--,23:00,1396.13,10836.28,71.34 
2012/8/22,15190.40,1.50,290.16,1116.33,--,18:00,1394.44,10279.05,67.67 
2012/8/23,15190.40,17.00,432.79,886.19,--,08:00,1392.97,9868.63,64.97 
2012/8/24,15190.40,26.50,924.94,33.35,--,08:00,1391.48,9415.23,61.98 
2012/8/25,15190.40,0.50,579.65,58.39,--,08:00,1394.41,10306.82,67.85 
2012/8/26,15190.40,4.00,470.45,833.47,--,08:00,1396.00,10828.07,71.28 
2012/8/27,15190.40,0.00,414.06,404.93,--,08:00,1394.93,10465.05,68.89 
2012/8/28,15190.40,12.50,463.74,3.91,--,08:00,1394.96,10474.18,68.95 
2012/8/29,15190.40,0.00,389.56,0.00,--,08:00,1396.31,10934.00,71.98 
2012/8/30,15190.40,0.00,358.81,0.00,--,08:00,1397.45,11323.56,74.54 
2012/8/31,15190.40,4.50,341.72,0.00,--,08:00,1398.50,11682.37,76.91 
2012/9/1,15190.40,14.00,345.97,0.00,--,08:00,1399.50,12024.09,79.16 
