Date,Storage Capacity(10000m^3),Precipitation(mm),Inflow(10000m^3),Outflow(10000m^3),Water Level Difference(m),Real-Time,Water Level(m),Useful Storage(10000m^3),Storage Ratio(%)
2017/1/1,15000.00,0.00,85.36,97.20,--,07:00,1406.20,14432.54,96.22 
2017/1/2,15000.00,0.00,90.62,102.46,--,07:00,1406.17,14420.70,96.14 
2017/1/3,15000.00,0.00,73.99,117.42,--,07:00,1406.12,14400.96,96.01 
2017/1/4,15000.00,0.00,95.26,95.26,--,07:00,1406.04,14369.38,95.8 
2017/1/5,15000.00,0.00,74.38,117.42,--,07:00,1406.01,14357.53,95.72 
2017/1/6,15000.00,0.00,88.53,139.29,--,07:00,1405.92,14322.35,95.48 
2017/1/7,15000.00,0.00,82.52,82.52,--,07:00,1405.80,14275.49,95.17 
2017/1/8,15000.00,0.00,78.62,82.52,--,07:00,1405.77,14263.78,95.09 
2017/1/9,15000.00,0.00,80.50,131.26,--,07:00,1405.80,14275.49,95.17 
2017/1/10,15000.00,0.00,62.09,132.37,--,07:00,1405.65,14216.92,94.78 
2017/1/11,15000.00,0.00,91.19,157.57,--,07:00,1405.46,14142.73,94.28 
2017/1/12,15000.00,0.00,118.52,157.57,--,07:00,1405.29,14076.35,93.84 
2017/1/13,15000.00,11.00,82.19,129.05,--,07:00,1405.19,14037.31,93.58 
2017/1/14,15000.00,5.00,93.60,93.60,--,07:00,1405.07,14037.31,93.58 
2017/1/15,15000.00,6.00,88.53,123.51,--,07:00,1405.04,13982.64,93.22 
2017/1/16,15000.00,1.00,88.64,96.37,--,07:00,1404.98,13955.39,93.04 
2017/1/17,15000.00,0.00,76.17,80.03,--,07:00,1404.95,13943.80,92.96 
2017/1/18,15000.00,0.00,81.39,150.92,--,07:00,1404.94,13939.94,92.93 
2017/1/19,15000.00,0.00,76.91,134.86,--,07:00,1404.79,13881.99,92.55 
2017/1/20,15000.00,0.00,69.59,170.03,--,07:00,1404.60,13808.59,92.06 
2017/1/21,15000.00,0.00,82.49,152.03,--,07:00,1404.38,13723.60,91.49 
2017/1/22,15000.00,0.00,71.49,156.19,--,07:00,1404.17,13642.48,90.95 
2017/1/23,15000.00,0.00,70.20,112.15,--,07:00,1403.96,13561.55,90.41 
2017/1/24,15000.00,0.00,70.66,124.06,--,07:00,1403.87,13527.22,90.18 
2017/1/25,15000.00,0.00,66.48,135.14,--,07:00,1403.70,13462.38,89.75 
2017/1/26,15000.00,0.00,62.75,89.45,--,07:00,1403.52,13393.72,89.29 
2017/1/27,15000.00,0.00,70.88,120.46,--,07:00,1403.44,13363.21,89.09 
2017/1/28,15000.00,0.00,70.39,123.79,--,07:00,1403.31,13313.62,88.76 
2017/1/29,15000.00,0.00,65.06,114.65,--,07:00,1403.19,13267.85,88.45 
2017/1/30,15000.00,0.00,62.04,160.34,--,07:00,1403.05,13214.45,88.1 
2017/1/31,15000.00,0.00,77.83,119.35,--,07:00,1402.80,13119.89,87.47 
2017/2/1,15000.00,0.00,53.97,114.37,--,07:00,1402.67,13070.81,87.14 
2017/2/2,15000.00,0.00,66.51,119.35,--,07:00,1402.53,13017.97,86.79 
2017/2/3,15000.00,0.00,62.82,81.69,--,07:00,1402.39,12965.12,86.43 
2017/2/4,15000.00,0.00,64.61,98.59,--,07:00,1402.33,12942.47,86.28 
2017/2/5,15000.00,0.00,56.35,143.17,--,07:00,1402.26,12916.05,86.11 
2017/2/6,15000.00,0.00,61.05,139.57,--,07:00,1402.00,12817.90,85.45 
2017/2/7,15000.00,0.00,55.23,171.14,--,07:00,1401.78,12735.64,84.9 
