Date,Storage Capacity(10000m^3),Precipitation(mm),Inflow(10000m^3),Outflow(10000m^3),Water Level Difference(m),Real-Time,Water Level(m),Useful Storage(10000m^3),Storage Ratio(%)
2019/1/1,33550.50,20.60,754.34,379.64,0.58,23:00,--,0.00,--
2019/1/2,33550.50,19.60,657.26,666.16,0.12,23:00,167.74,31445.35,93.73 
2019/1/3,33550.50,21.00,701.91,666.21,0.01,23:00,167.78,31481.11,93.83 
2019/1/4,33550.50,7.50,737.48,665.88,0.07,23:00,167.86,31552.68,94.05 
2019/1/5,33550.50,1.10,433.88,666.28,-0.09,23:00,167.62,31338.14,93.41 
2019/1/6,33550.50,16.00,355.19,667.09,-0.32,23:00,167.27,31026.20,92.48 
2019/1/7,33550.50,3.60,298.07,324.77,-0.11,23:00,167.24,30999.51,92.4 
2019/1/8,33550.50,8.80,280.12,324.52,-0.04,23:00,167.18,30946.15,92.24 
2019/1/9,33550.50,9.90,315.87,324.77,-0.04,23:00,167.17,30937.27,92.21 
2019/1/10,33550.50,0.50,360.17,324.67,0.03,23:00,167.21,30972.83,92.32 
2019/1/11,33550.50,0.20,245.21,325.11,-0.03,23:00,167.13,30901.73,92.11 
2019/1/12,33550.50,2.20,183.28,325.38,-0.12,23:00,166.97,30759.67,91.68 
2019/1/13,33550.50,3.70,166.38,325.88,-0.18,23:00,166.79,30600.07,91.21 
2019/1/14,33550.50,2.30,149.76,326.66,-0.18,23:00,166.59,30423.13,90.68 
2019/1/15,33550.50,8.90,150.34,326.84,-0.21,23:00,166.39,30246.59,90.15 
2019/1/16,33550.50,25.60,256.69,327.19,-0.15,23:00,166.30,30167.28,89.92 
2019/1/17,33550.50,9.20,335.89,327.09,-0.02,23:00,166.31,30176.08,89.94 
2019/1/18,33550.50,0.00,256.99,327.49,-0.03,23:00,166.24,30114.45,89.76 
2019/1/19,33550.50,0.00,178.21,187.01,-0.10,23:00,166.21,30088.05,89.68 
2019/1/20,33550.50,11.40,151.93,187.03,0.00,23:00,166.16,30044.07,89.55 
2019/1/21,33550.50,15.20,222.18,187.08,0.00,23:00,166.21,30088.05,89.68 
2019/1/22,33550.50,2.70,213.43,186.93,0.04,23:00,166.24,30114.45,89.76 
2019/1/23,33550.50,0.00,169.16,186.86,0.01,23:00,166.23,30105.64,89.73 
2019/1/24,33550.50,0.00,151.72,186.92,-0.03,23:00,166.18,30061.64,89.6 
2019/1/25,33550.50,0.10,113.10,130.60,-0.06,23:00,166.15,30035.26,89.52 
2019/1/26,33550.50,0.20,95.71,130.91,-0.03,23:00,166.12,30008.89,89.44 
2019/1/27,33550.50,0.00,86.87,130.77,-0.04,23:00,166.07,29964.96,89.31 
2019/1/28,33550.50,0.00,86.75,130.75,-0.06,23:00,166.01,29912.26,89.16 
2019/1/29,33550.50,2.30,69.69,131.09,-0.06,23:00,165.95,29859.57,89 
2019/1/30,33550.50,0.10,69.76,131.26,-0.07,23:00,165.87,29789.36,88.79 
2019/1/31,33550.50,0.70,70.04,131.34,-0.07,23:00,165.80,29728.00,88.61 
2019/2/1,33550.50,3.20,65.18,187.78,-0.08,23:00,165.67,29614.18,88.27 
2019/2/2,33550.50,0.00,61.58,131.58,-0.13,23:00,165.58,29535.50,88.03 
2019/2/3,33550.50,0.00,62.35,175.85,-0.09,23:00,165.46,29430.75,87.72 
2019/2/4,33550.50,7.40,62.03,131.73,-0.13,23:00,165.37,29352.28,87.49 
2019/2/5,33550.50,1.30,62.02,131.72,-0.08,23:00,165.30,29291.32,87.31 
2019/2/6,33550.50,0.00,53.51,131.81,-0.08,23:00,165.20,29204.33,87.05 
2019/2/7,33550.50,0.30,53.80,132.00,-0.09,23:00,165.12,29134.82,86.84 
2019/2/8,33550.50,1.90,56.35,160.45,-0.09,23:00,164.99,29022.03,86.5 
2019/2/9,33550.50,2.10,53.15,148.45,-0.12,23:00,164.89,28935.40,86.24 
2019/2/10,33550.50,1.70,48.46,160.86,-0.11,23:00,164.76,28822.95,85.91 
2019/2/11,33550.50,2.90,64.87,177.17,-0.12,23:00,164.63,28710.71,85.57 
2019/2/12,33550.50,2.70,77.85,189.85,-0.13,23:00,164.50,28598.65,85.24 
2019/2/13,33550.50,0.40,61.46,157.61,-0.13,23:00,164.38,28495.39,84.93 
2019/2/14,33550.50,0.30,74.66,177.76,-0.13,23:00,164.25,28383.71,84.6 
2019/2/15,33550.50,0.00,70.39,190.39,-0.13,23:00,164.11,28263.66,84.24 
2019/2/16,33550.50,2.30,62.04,190.44,-0.14,23:00,163.96,28135.29,83.86 
2019/2/17,33550.50,5.10,62.68,190.88,-0.15,23:00,163.82,28015.66,83.5 
2019/2/18,33550.50,9.60,114.35,191.05,-0.13,23:00,163.73,27938.87,83.27 
2019/2/19,33550.50,0.20,122.88,191.08,-0.07,23:00,163.65,27870.69,83.07 
2019/2/20,33550.50,0.10,89.27,191.37,-0.10,23:00,163.53,27768.57,82.77 
2019/2/21,33550.50,0.70,80.41,190.91,-0.13,23:00,163.40,27658.10,82.44 
2019/2/22,33550.50,1.10,72.96,191.66,-0.12,23:00,163.26,27539.35,82.08 
2019/2/23,33550.50,2.20,64.88,191.88,-0.16,23:00,163.11,27412.36,81.7 
2019/2/24,33550.50,45.90,202.02,134.32,-0.09,23:00,163.16,27454.67,81.83 
2019/2/25,33550.50,1.80,244.32,134.22,0.15,23:00,163.30,27573.26,82.18 
2019/2/26,33550.50,0.40,166.19,191.59,0.07,23:00,163.29,27564.77,82.16 
