Date,Storage Capacity(10000m^3),Precipitation(mm),Inflow(10000m^3),Outflow(10000m^3),Water Level Difference(m),Real-Time,Water Level(m),Useful Storage(10000m^3),Storage Ratio(%)
2017/1/1,33550.50,2.00,48.46,110.16,-0.08,,--,--,--
2017/1/2,33550.50,0.00,41.98,103.68,-0.07,,--,--,--
2017/1/3,33550.50,18.70,59.58,103.68,-0.06,23:00,166.26,30132.04,89.81 
2017/1/4,33550.50,0.80,106.43,141.63,-0.03,23:00,166.21,30088.05,89.68 
2017/1/5,33550.50,0.10,42.18,103.68,-0.07,23:00,166.15,30035.26,89.52 
2017/1/6,33550.50,1.50,39.14,109.44,-0.07,23:00,166.07,29964.96,89.31 
2017/1/7,33550.50,3.40,243.60,120.96,-0.10,23:00,165.96,29868.36,89.03 
2017/1/8,33550.50,1.00,15.50,129.60,-0.12,23:00,165.84,29763.06,88.71 
2017/1/9,33550.50,0.60,15.64,138.24,-0.13,23:00,165.70,29640.43,88.35 
2017/1/10,33550.50,0.10,15.94,138.24,-0.15,23:00,165.55,29509.30,87.95 
2017/1/11,33550.50,0.60,38.06,195.06,-0.17,23:00,165.38,29361.00,87.51 
2017/1/12,33550.50,1.40,57.00,144.00,-0.12,23:00,165.27,29265.21,87.23 
2017/1/13,33550.50,9.60,68.52,155.52,-0.10,23:00,165.17,29178.25,86.97 
2017/1/14,33550.50,19.70,154.20,136.80,-0.06,23:00,165.18,29186.94,86.99 
2017/1/15,33550.50,9.60,173.16,120.96,0.06,23:00,165.24,29239.12,87.15 
2017/1/16,33550.50,3.50,190.00,111.60,0.07,23:00,165.34,29326.14,87.41 
2017/1/17,33550.50,0.70,164.58,103.68,0.10,23:00,165.41,29387.14,87.59 
2017/1/18,33550.50,0.00,121.83,165.33,0.00,23:00,165.36,29343.56,87.46 
2017/1/19,33550.50,0.90,94.98,103.68,-0.03,23:00,165.35,29334.86,87.43 
2017/1/20,33550.50,10.10,112.38,103.68,0.00,23:00,165.36,29343.56,87.46 
2017/1/21,33550.50,0.10,94.92,112.32,-0.01,23:00,165.34,29326.14,87.41 
2017/1/22,33550.50,0.00,94.64,138.24,-0.04,23:00,165.29,29282.61,87.28 
2017/1/23,33550.50,0.10,77.34,138.24,-0.06,23:00,165.23,29230.41,87.12 
2017/1/24,33550.50,6.20,86.14,138.24,-0.06,23:00,165.16,29169.57,86.94 
2017/1/25,33550.50,5.00,94.74,138.24,-0.06,23:00,165.11,29126.14,86.81 
2017/1/26,33550.50,0.80,108.50,195.30,-0.08,23:00,165.01,29039.36,86.55 
2017/1/27,33550.50,3.40,92.10,144.00,-0.07,23:00,164.96,28996.03,86.43 
2017/1/28,33550.50,0.50,102.14,145.44,-0.06,23:00,164.90,28944.05,86.27 
