Date,Storage Capacity(10000m^3),Precipitation(mm),Inflow(10000m^3),Outflow(10000m^3),Water Level Difference(m),Real-Time,Water Level(m),Useful Storage(10000m^3),Storage Ratio(%)
2012/1/1,20898.00,0.80,146.97,181.10,--,23:00,244.61,20558.85,98.38 
2012/1/2,20898.00,0.70,155.69,111.97,--,23:00,244.65,20593.55,98.54 
2012/1/3,20898.00,0.30,163.30,119.66,--,23:00,244.69,20628.30,98.71 
2012/1/4,20898.00,1.80,142.39,142.04,--,23:00,244.71,20645.69,98.79 
2012/1/5,20898.00,11.90,144.89,144.72,--,23:00,244.72,20654.38,98.83 
2012/1/6,20898.00,30.60,366.08,313.63,--,23:00,244.75,20680.49,98.96 
2012/1/7,20898.00,1.70,375.75,453.68,--,23:00,244.68,20619.61,98.67 
2012/1/8,20898.00,0.70,292.29,465.09,--,23:00,244.48,20446.30,97.84 
2012/1/9,20898.00,0.80,204.08,125.62,--,23:00,244.59,20541.51,98.29 
2012/1/10,20898.00,0.50,226.28,86.91,--,23:00,244.73,20663.08,98.88 
2012/1/11,20898.00,0.90,207.53,189.90,--,23:00,244.75,20680.49,98.96 
2012/1/12,20898.00,0.20,159.24,184.98,--,23:00,244.71,20645.69,98.79 
2012/1/13,20898.00,3.00,161.40,117.30,--,23:00,244.77,20697.90,99.04 
2012/1/14,20898.00,0.30,176.86,141.60,--,23:00,244.81,20732.76,99.21 
2012/1/15,20898.00,2.30,170.47,143.94,--,23:00,244.82,20741.48,99.25 
2012/1/16,20898.00,34.30,329.36,363.91,--,23:00,244.78,20706.61,99.08 
2012/1/17,20898.00,0.10,319.85,432.34,--,23:00,244.69,20628.30,98.71 
2012/1/18,20898.00,0.00,263.17,306.20,--,23:00,244.58,20532.84,98.25 
2012/1/19,20898.00,0.00,192.93,97.00,--,23:00,244.71,20645.69,98.79 
2012/1/20,20898.00,0.30,190.08,146.01,--,23:00,244.77,20697.90,99.04 
2012/1/21,20898.00,1.00,168.22,141.78,--,23:00,244.80,20724.04,99.17 
2012/1/22,20898.00,30.70,273.80,229.82,--,23:00,244.87,20785.11,99.46 
2012/1/23,20898.00,11.20,508.29,508.11,--,23:00,244.85,20767.65,99.38 
2012/1/24,20898.00,17.80,462.93,584.75,--,23:00,244.72,20654.38,98.83 
2012/1/25,20898.00,7.90,458.70,458.52,--,23:00,244.74,20671.78,98.92 
2012/1/26,20898.00,3.90,449.45,457.83,--,23:00,244.71,20645.69,98.79 
2012/1/27,20898.00,0.00,377.48,446.42,--,23:00,244.62,20567.52,98.42 
2012/1/28,20898.00,0.00,307.76,350.61,--,23:00,244.55,20506.85,98.13 
2012/1/29,20898.00,1.00,259.20,146.18,--,23:00,244.71,20645.69,98.79 
2012/1/30,20898.00,0.60,256.52,143.16,--,23:00,244.82,20741.48,99.25 
2012/1/31,20898.00,1.80,250.73,172.00,--,23:00,244.91,20820.06,99.63 
2012/2/1,20898.00,1.20,224.47,267.92,--,23:00,244.87,20785.11,99.46 
2012/2/2,20898.00,2.50,203.14,272.73,--,23:00,244.81,20732.76,99.21 
2012/2/3,20898.00,2.50,206.67,250.04,--,23:00,244.76,20689.19,99 
2012/2/4,20898.00,0.30,224.99,250.64,--,23:00,244.71,20645.69,98.79 
2012/2/5,20898.00,0.00,183.25,252.37,--,23:00,244.64,20584.87,98.5 
2012/2/6,20898.00,0.00,198.89,241.40,--,20:00,244.59,20541.51,98.29 
2012/2/7,20898.00,18.80,250.39,250.21,--,23:00,244.57,20524.18,98.21 
2012/2/8,20898.00,11.50,222.31,256.78,--,23:00,244.59,20541.51,98.29 
2012/2/9,20898.00,0.80,274.75,248.57,--,23:00,244.57,20524.18,98.21 
2012/2/10,20898.00,0.40,227.32,261.60,--,23:00,244.55,20506.85,98.13 
2012/2/11,20898.00,0.10,225.50,251.12,--,23:00,244.50,20463.59,97.92 
2012/2/12,20898.00,0.10,199.24,250.60,--,23:00,244.43,20403.12,97.63 
2012/2/13,20898.00,0.00,179.88,257.04,--,23:00,244.35,20334.15,97.3 
2012/2/14,20898.00,0.00,172.97,275.70,--,23:00,244.23,20230.97,96.81 
2012/2/15,20898.00,0.10,166.49,269.04,--,23:00,244.11,20128.13,96.32 
2012/2/16,20898.00,3.60,175.13,268.96,--,23:00,244.02,20051.21,95.95 
2012/2/17,20898.00,1.20,153.10,322.79,--,23:00,243.84,19897.94,95.21 
2012/2/18,20898.00,0.70,128.39,271.98,--,23:00,243.69,19770.78,94.61 
2012/2/19,20898.00,0.20,157.59,283.65,--,23:00,243.53,19635.71,93.96 
2012/2/20,20898.00,0.10,169.95,320.54,--,23:00,243.32,19459.33,93.12 
2012/2/21,20898.00,0.00,138.07,312.94,--,23:00,243.12,19292.28,92.32 
2012/2/22,20898.00,0.00,143.16,316.39,--,23:00,242.91,19117.85,91.48 
2012/2/23,20898.00,24.10,190.17,247.79,--,23:00,242.83,19051.67,91.17 
2012/2/24,20898.00,76.80,1446.42,327.80,--,23:00,244.11,20128.13,96.32 
2012/2/25,20898.00,16.90,828.58,708.30,--,23:00,244.28,20273.92,97.01 
2012/2/26,20898.00,21.10,885.34,712.88,--,23:00,244.43,20403.12,97.63 
2012/2/27,20898.00,5.00,796.69,744.59,--,23:00,244.53,20489.54,98.05 
2012/2/28,20898.00,23.20,766.63,757.81,--,23:00,244.52,20480.89,98 
2012/2/29,20898.00,1.70,748.48,756.69,--,23:00,244.53,20489.54,98.05 
2012/3/1,20898.00,0.00,557.71,669.42,--,23:00,244.42,20394.49,97.59 
2012/3/2,20898.00,0.00,473.64,490.40,--,23:00,244.38,20360.00,97.43 
2012/3/3,20898.00,0.40,378.09,420.85,--,23:00,244.33,20316.93,97.22 
2012/3/4,20898.00,0.00,337.82,285.55,--,23:00,244.41,20385.86,97.55 
2012/3/5,20898.00,0.40,312.51,294.71,--,23:00,244.44,20411.75,97.67 
2012/3/6,20898.00,0.00,286.16,233.88,--,23:00,244.49,20454.95,97.88 
2012/3/7,20898.00,0.10,283.39,317.86,--,23:00,244.44,20411.75,97.67 
2012/3/8,20898.00,0.90,239.16,325.12,--,23:00,244.35,20334.15,97.3 
2012/3/9,20898.00,12.00,259.63,285.20,--,23:00,244.38,20360.00,97.43 
2012/3/10,20898.00,14.30,313.80,313.80,--,23:00,244.37,20351.38,97.38 
2012/3/11,20898.00,13.90,297.04,296.95,--,23:00,244.36,20342.76,97.34 
2012/3/12,20898.00,12.80,348.62,279.15,--,23:00,244.42,20394.49,97.59 
2012/3/13,20898.00,11.30,390.61,355.88,--,23:00,244.51,20472.24,97.96 
2012/3/14,20898.00,5.60,437.18,480.12,--,23:00,244.43,20403.12,97.63 
