Date,Storage Capacity(10000m^3),Precipitation(mm),Inflow(10000m^3),Outflow(10000m^3),Water Level Difference(m),Real-Time,Water Level(m),Useful Storage(10000m^3),Storage Ratio(%)
2015/1/1,20123.60,0.10,134.70,195.00,-0.10,23:00,232.95,11202.46,55.67 
2015/1/2,20123.60,0.00,106.62,184.55,-0.06,23:00,232.82,11123.98,55.28 
2015/1/3,20123.60,0.00,113.79,138.50,-0.05,23:00,232.77,11093.88,55.13 
2015/1/4,20123.60,0.00,102.56,155.78,-0.09,23:00,232.71,11057.84,54.95 
2015/1/5,20123.60,0.00,111.28,276.73,-0.28,23:00,232.43,10890.65,54.12 
2015/1/6,20123.60,0.10,104.46,169.07,0.10,23:00,232.29,10807.66,53.71 
2015/1/7,20123.60,1.10,102.30,213.74,-0.19,23:00,232.10,10695.69,53.15 
2015/1/8,20123.60,0.50,85.10,171.50,-0.15,23:00,231.98,10625.35,52.8 
2015/1/9,20123.60,0.00,91.32,107.30,-0.03,23:00,231.93,10596.13,52.66 
2015/1/10,20123.60,0.10,91.32,241.22,-0.23,23:00,231.67,10445.02,51.9 
2015/1/11,20123.60,0.80,107.22,129.60,-0.04,23:00,231.63,10421.90,51.79 
2015/1/12,20123.60,1.40,72.75,180.23,-0.19,23:00,231.43,10306.77,51.22 
2015/1/13,20123.60,0.20,84.67,180.23,-0.17,23:00,231.28,10220.95,50.79 
2015/1/14,20123.60,3.20,101.61,169.08,-0.13,23:00,231.16,10152.63,50.45 
2015/1/15,20123.60,0.10,96.16,191.38,-0.17,23:00,230.98,10050.70,49.94 
2015/1/16,20123.60,0.00,74.74,157.94,-0.15,23:00,230.85,9977.49,49.58 
2015/1/17,20123.60,0.50,81.22,135.56,-0.10,23:00,230.72,9904.63,49.22 
2015/1/18,20123.60,0.30,81.30,224.90,-0.11,23:00,230.46,9759.91,48.5 
2015/1/19,20123.60,0.30,81.56,169.08,-0.16,23:00,230.31,9677.04,48.09 
2015/1/20,20123.60,0.00,71.02,157.94,-0.16,23:00,230.15,9589.14,47.65 
2015/1/21,20123.60,2.00,80.44,107.65,-0.05,23:00,230.12,9572.72,47.57 
2015/1/22,20123.60,0.20,78.36,202.52,-0.13,23:00,229.90,9452.82,46.97 
2015/1/23,20123.60,0.00,77.59,152.32,-0.14,23:00,229.74,9366.23,46.54 
2015/1/24,20123.60,0.00,79.83,196.99,-0.22,23:00,229.52,9247.99,45.96 
2015/1/25,20123.60,0.00,76.46,213.75,-0.26,23:00,229.27,9114.78,45.29 
2015/1/26,20123.60,0.20,68.77,152.32,-0.30,23:00,229.10,9024.90,44.85 
2015/1/27,20123.60,9.20,87.26,202.52,-0.22,23:00,228.90,8919.89,44.33 
2015/1/28,20123.60,0.90,83.72,171.85,-0.17,23:00,228.70,8815.65,43.81 
2015/1/29,20123.60,0.20,79.23,141.17,-0.12,23:00,228.58,8753.48,43.5 
2015/1/30,20123.60,0.60,75.34,213.75,-0.12,23:00,228.35,8635.11,42.91 
2015/1/31,20123.60,0.70,79.75,135.56,-0.11,23:00,228.20,8558.45,42.53 
2015/2/1,20123.60,0.30,71.71,141.87,-0.14,23:00,228.07,8492.37,42.2 
2015/2/2,20123.60,0.30,74.13,189.64,-0.23,23:00,227.86,8386.31,41.67 
2015/2/3,20123.60,1.40,72.23,106.87,-0.07,23:00,227.77,8341.11,41.45 
2015/2/4,20123.60,2.30,78.19,140.13,-0.11,23:00,227.64,8276.10,41.13 
2015/2/5,20123.60,3.00,70.68,184.64,-0.23,23:00,227.43,8171.76,40.61 
2015/2/6,20123.60,0.50,71.88,180.14,-0.22,23:00,227.24,8078.07,40.14 
2015/2/7,20123.60,0.00,71.71,222.56,-0.26,23:00,226.90,7912.12,39.32 
2015/2/8,20123.60,3.50,87.78,213.06,-0.19,23:00,226.71,7820.33,38.86 
2015/2/9,20123.60,2.90,68.51,216.35,-0.31,20:00,226.49,7714.89,38.34 
2015/2/10,20123.60,0.50,70.76,188.43,-0.25,23:00,226.15,7553.71,37.54 
2015/2/11,20123.60,0.00,71.37,178.85,-0.23,23:00,225.93,7450.56,37.02 
2015/2/12,20123.60,0.00,90.12,184.81,-0.19,23:00,225.71,7348.29,36.52 
2015/2/13,20123.60,0.00,73.79,191.81,-0.26,23:00,225.45,7228.57,35.92 
2015/2/14,20123.60,0.00,78.45,222.65,-0.32,23:00,225.14,7087.45,35.22 
2015/2/15,20123.60,1.40,71.11,227.14,0.21,23:00,224.80,6934.66,34.46 
2015/2/16,20123.60,25.30,130.20,304.82,-0.13,23:00,224.67,6876.79,34.17 
2015/2/17,20123.60,0.20,127.01,156.64,-0.07,23:00,224.59,6841.33,34 
2015/2/18,20123.60,0.50,84.24,166.40,-0.19,23:00,224.40,6757.57,33.58 
2015/2/19,20123.60,0.50,76.72,137.55,-0.14,23:00,224.24,6687.54,33.23 
2015/2/20,20123.60,0.10,75.68,135.82,-0.14,23:00,224.10,6626.63,32.93 
2015/2/21,20123.60,1.90,72.40,141.00,-0.16,23:00,223.94,6557.45,32.59 
2015/2/22,20123.60,0.10,74.99,143.33,-0.16,23:00,223.77,6484.44,32.22 
2015/2/23,20123.60,0.20,76.81,181.61,-0.25,23:00,223.54,6386.47,31.74 
2015/2/24,20123.60,11.30,93.13,185.58,-0.22,23:00,223.31,6289.42,31.25 
2015/2/25,20123.60,0.00,84.07,179.45,-0.23,23:00,223.08,6193.30,30.78 
2015/2/26,20123.60,0.00,59.27,178.84,-0.29,23:00,222.79,6073.41,30.18 
2015/2/27,20123.60,0.30,65.49,187.66,-0.32,23:00,222.51,5959.04,29.61 
2015/2/28,20123.60,0.10,59.53,187.66,-0.32,23:00,222.20,5833.97,28.99 
2015/3/1,20123.60,1.20,54.95,177.81,--,23:00,221.89,5710.54,28.38 
2015/3/2,20123.60,0.10,56.76,177.98,-0.31,23:00,221.57,5584.84,27.75 
2015/3/3,20123.60,0.00,50.98,162.92,-0.29,23:00,221.28,5472.40,27.19 
2015/3/4,20123.60,0.50,45.88,181.96,-0.35,23:00,220.94,5342.37,26.55 
2015/3/5,20123.60,0.10,45.10,176.69,-0.35,23:00,220.56,5199.31,25.84 
2015/3/6,20123.60,0.50,46.83,150.24,-0.28,23:00,220.28,5095.41,25.32 
2015/3/7,20123.60,0.00,45.10,154.65,-0.32,23:00,219.98,4985.51,24.77 
2015/3/8,20123.60,0.10,34.73,164.24,-0.36,23:00,219.63,4859.14,24.15 
2015/3/9,20123.60,0.10,43.98,164.24,-0.34,23:00,219.28,4734.74,23.53 
2015/3/10,20123.60,8.90,45.71,164.24,-0.34,23:00,218.93,4612.29,22.92 
2015/3/11,20123.60,14.50,95.73,134.43,-0.14,23:00,218.81,4570.76,22.71 
2015/3/12,20123.60,8.90,221.00,106.26,0.33,23:00,219.14,4685.52,23.28 
2015/3/13,20123.60,0.00,154.14,86.49,0.19,23:00,219.31,4745.32,23.58 
2015/3/14,20123.60,0.00,100.70,89.30,0.03,23:00,219.34,4755.92,23.63 
2015/3/15,20123.60,0.00,70.07,146.87,-0.21,23:00,219.13,4682.02,23.27 
