Date,Storage Capacity(10000m^3),Precipitation(mm),Inflow(10000m^3),Outflow(10000m^3),Water Level Difference(m),Real-Time,Water Level(m),Useful Storage(10000m^3),Storage Ratio(%)
2019/1/1,19740.50,2.70,127.18,127.01,0.00,23:00,240.61,16330.01,82.72 
2019/1/2,19740.50,4.10,136.53,143.96,-0.01,23:00,240.57,16142.84,81.78 
2019/1/3,19740.50,7.90,118.77,133.89,-0.02,23:00,240.56,16135.25,81.74 
2019/1/4,19740.50,0.00,146.35,138.48,0.01,23:00,240.57,16142.84,81.78 
2019/1/5,19740.50,0.70,114.13,144.45,-0.04,23:00,240.52,16104.91,81.58 
2019/1/6,19740.50,6.30,113.63,151.56,-0.05,23:00,240.47,16067.03,81.39 
2019/1/7,19740.50,0.10,91.51,152.16,-0.08,23:00,240.40,16014.10,81.12 
2019/1/8,19740.50,1.50,94.45,162.45,-0.09,23:00,240.31,15946.22,80.78 
2019/1/9,19740.50,0.60,85.71,161.14,-0.10,23:00,240.21,15871.02,80.4 
2019/1/10,19740.50,0.00,89.07,156.72,-0.09,23:00,240.12,15803.53,80.06 
2019/1/11,19740.50,0.10,72.66,237.51,-0.22,23:00,239.90,15639.35,79.22 
2019/1/12,19740.50,0.50,84.28,166.18,-0.11,23:00,239.81,15572.51,78.89 
2019/1/13,19740.50,0.70,70.35,152.00,-0.11,23:00,239.68,15476.30,78.4 
2019/1/14,19740.50,0.60,81.96,96.65,-0.02,23:00,239.67,15468.91,78.36 
2019/1/15,19740.50,0.90,60.55,237.75,-0.24,16:00,239.48,15329.03,77.65 
2019/1/16,19740.50,10.30,88.03,102.72,-0.02,23:00,239.40,15270.37,77.36 
2019/1/17,19740.50,6.10,98.03,97.95,0.00,23:00,239.40,15270.37,77.36 
2019/1/18,19740.50,0.20,82.03,111.32,-0.04,23:00,239.37,15248.42,77.24 
2019/1/19,19740.50,0.60,71.02,151.55,-0.11,23:00,239.26,15168.09,76.84 
2019/1/20,19740.50,4.20,67.73,126.14,-0.08,23:00,239.17,15102.57,76.51 
2019/1/21,19740.50,8.00,83.76,156.51,-0.10,23:00,239.07,15029.99,76.14 
2019/1/22,19740.50,0.40,97.36,133.65,-0.05,23:00,239.02,14993.78,75.95 
2019/1/23,19740.50,0.00,69.34,127.31,-0.08,23:00,238.94,14935.97,75.66 
2019/1/24,19740.50,0.00,74.51,132.32,-0.08,23:00,238.86,14878.30,75.37 
2019/1/25,19740.50,0.00,65.53,144.85,-0.11,23:00,238.75,14799.25,74.97 
2019/1/26,19740.50,0.00,74.30,131.76,-0.08,23:00,238.67,14741.93,74.68 
2019/1/27,19740.50,0.00,32.49,132.89,-0.14,23:00,238.53,14641.97,74.17 
2019/1/28,19740.50,0.00,65.05,157.75,-0.13,23:00,238.40,14549.54,73.7 
2019/1/29,19740.50,0.00,50.17,234.81,-0.26,23:00,238.16,14379.91,72.84 
2019/1/30,19740.50,0.10,43.97,325.03,-0.40,23:00,237.75,14093.10,71.39 
2019/1/31,19740.50,0.00,47.79,366.78,-0.46,23:00,237.29,13775.78,69.78 
2019/2/1,19740.50,0.30,64.97,249.87,-0.27,23:00,237.03,13598.50,68.89 
2019/2/2,19740.50,0.00,50.94,241.11,-0.28,23:00,236.75,13409.24,67.93 
2019/2/3,19740.50,0.00,65.82,213.91,-0.22,23:00,236.52,13255.07,67.15 
2019/2/4,19740.50,1.20,54.31,154.70,-0.15,23:00,236.36,13148.50,66.61 
2019/2/5,19740.50,0.20,56.80,136.63,-0.12,23:00,236.24,13068.94,66.2 
2019/2/6,19740.50,0.00,51.63,124.56,-0.11,23:00,236.13,12996.28,65.84 
2019/2/7,19740.50,0.00,50.68,116.77,-0.10,23:00,236.03,12930.46,65.5 
2019/2/8,19740.50,0.00,42.31,114.79,-0.11,23:00,235.92,12858.31,65.14 
2019/2/9,19740.50,0.10,57.96,123.54,-0.10,23:00,235.82,12792.94,64.81 
2019/2/10,19740.50,0.00,45.01,123.47,-0.12,23:00,235.70,12714.78,64.41 
2019/2/11,19740.50,0.20,48.23,159.08,-0.17,23:00,235.53,12604.59,63.85 
2019/2/12,19740.50,0.00,42.81,275.48,-0.36,23:00,235.21,12398.85,62.81 
2019/2/13,19740.50,0.00,47.88,271.48,-0.35,23:00,234.84,12163.70,61.62 
2019/2/14,19740.50,0.00,56.02,277.03,-0.35,23:00,234.49,11943.93,60.5 
2019/2/15,19740.50,0.00,47.78,272.42,-0.36,23:00,234.14,11726.74,59.4 
2019/2/16,19740.50,0.10,39.58,243.14,-0.33,23:00,233.81,11524.32,58.38 
2019/2/17,19740.50,0.00,37.19,256.56,-0.36,23:00,233.45,11306.09,57.27 
2019/2/18,19740.50,0.40,44.62,243.43,-0.33,23:00,233.11,11102.44,56.24 
2019/2/19,19740.50,0.30,52.44,147.91,-0.16,23:00,232.93,10995.60,55.7 
2019/2/20,19740.50,0.00,38.42,157.05,-0.20,23:00,232.74,10883.54,55.13 
2019/2/21,19740.50,0.20,57.88,292.98,-0.40,23:00,232.35,10655.83,53.98 
2019/2/22,19740.50,1.00,37.49,286.58,-0.43,23:00,231.93,10414.06,52.75 
2019/2/23,19740.50,0.40,37.67,283.13,-0.43,23:00,231.50,10170.22,51.52 
2019/2/24,19740.50,18.10,66.62,179.45,-0.20,23:00,231.30,10058.07,50.95 
2019/2/25,19740.50,0.20,69.81,215.31,-0.26,23:00,231.02,9902.40,50.16 
