Date,Storage Capacity(10000m^3),Precipitation(mm),Inflow(10000m^3),Outflow(10000m^3),Water Level Difference(m),Real-Time,Water Level(m),Useful Storage(10000m^3),Storage Ratio(%)
2015/1/1,9793.00,0.00,0.30,47.00,--,07:00,173.22,6675.20,68.16 
2015/1/2,9793.00,0.00,0.30,42.70,--,06:00,173.11,6628.50,67.69 
2015/1/3,9793.00,0.00,0.30,41.60,--,07:00,173.01,6586.10,67.25 
2015/1/4,9793.00,0.00,0.30,41.50,--,07:00,172.91,6544.80,66.83 
2015/1/5,9793.00,0.00,1.50,42.70,--,07:00,172.81,6503.60,66.41 
2015/1/6,9793.00,0.00,0.30,45.60,--,07:00,172.71,6462.40,65.99 
2015/1/7,9793.00,0.00,0.30,45.60,--,06:00,172.60,6417.10,65.53 
2015/1/8,9793.00,0.00,1.10,42.30,--,07:00,172.49,6371.80,65.06 
2015/1/9,9793.00,0.00,0.30,45.60,--,07:00,172.39,6330.60,64.64 
2015/1/10,9793.00,0.00,--,45.60,--,07:00,172.28,6285.30,64.18 
2015/1/11,9793.00,0.00,0.30,49.70,--,07:00,172.17,6240.00,63.72 
2015/1/12,9793.00,0.00,0.30,48.80,--,07:00,172.05,6190.60,63.21 
2015/1/13,9793.00,0.00,2.50,46.40,--,07:00,171.93,6142.10,62.72 
2015/1/14,9793.00,0.63,3.00,43.00,--,07:00,171.82,6098.20,62.27 
2015/1/15,9793.00,0.00,2.90,42.80,--,07:00,171.72,6058.20,61.86 
2015/1/16,9793.00,0.00,0.30,48.20,--,07:00,171.62,6018.30,61.46 
2015/1/17,9793.00,0.00,0.30,44.20,--,07:00,171.50,5970.40,60.97 
2015/1/18,9793.00,0.00,0.30,64.20,--,07:00,171.39,5926.50,60.52 
2015/1/19,9793.00,0.00,0.30,49.50,--,07:00,171.23,5862.60,59.87 
2015/1/20,9793.00,0.20,0.30,44.20,--,06:00,171.11,5814.70,59.38 
2015/1/21,9793.00,0.00,0.30,43.10,--,07:00,171.00,5770.80,58.93 
2015/1/22,9793.00,0.00,0.30,43.10,--,06:00,170.89,5728.00,58.49 
2015/1/23,9793.00,0.00,5.50,44.40,--,07:00,170.78,5685.20,58.05 
2015/1/24,9793.00,0.00,1.40,44.20,--,07:00,170.68,5646.30,57.66 
2015/1/25,9793.00,0.00,0.30,43.00,--,07:00,170.57,5603.50,57.22 
2015/1/26,9793.00,0.00,1.30,44.10,--,06:00,170.46,5560.80,56.78 
2015/1/27,9793.00,0.00,0.40,43.20,--,07:00,170.35,5518.00,56.35 
