Date,Storage Capacity(10000m^3),Precipitation(mm),Inflow(10000m^3),Outflow(10000m^3),Water Level Difference(m),Real-Time,Water Level(m),Useful Storage(10000m^3),Storage Ratio(%)
2013/1/1,10158.00,0.00,22.10,40.80,--,07:00,176.13,8280.00,81.51 
2013/1/2,10158.00,0.00,16.50,44.60,--,07:00,176.08,8256.60,81.28 
2013/1/3,10158.00,0.00,0.30,46.30,--,07:00,176.08,8256.60,81.28 
2013/1/4,10158.00,0.00,0.30,50.50,--,07:00,175.93,8187.20,80.6 
2013/1/5,10158.00,0.00,0.30,50.60,--,07:00,175.82,8137.00,80.1 
2013/1/6,10158.00,0.00,0.30,50.50,--,07:00,175.71,8086.70,79.61 
2013/1/7,10158.00,0.00,0.30,46.00,--,07:00,175.60,8036.50,79.11 
2013/1/8,10158.00,1.70,6.80,50.50,--,08:00,175.50,7990.80,78.67 
2013/1/9,10158.00,2.60,0.30,50.60,--,07:00,175.35,7922.29,77.99 
2013/1/10,10158.00,0.90,2.30,43.40,--,06:00,175.23,7867.49,77.45 
2013/1/11,10158.00,0.00,175.10,43.30,--,07:00,175.19,7849.20,77.27 
2013/1/12,10158.00,0.00,5.50,43.60,--,07:00,175.10,7808.10,76.87 
2013/1/13,10158.00,2.10,3.40,43.70,--,08:00,175.01,7767.00,76.46 
2013/1/14,10158.00,0.00,0.30,274.30,--,07:00,174.92,7726.70,76.07 
2013/1/15,10158.00,0.00,0.40,48.60,--,07:00,174.80,7452.70,73.37 
2013/1/16,10158.00,0.00,0.30,48.50,--,07:00,174.69,7404.50,72.89 
2013/1/17,10158.00,0.00,0.30,44.20,--,07:00,174.58,7356.30,72.42 
2013/1/18,10158.00,0.00,0.30,44.10,--,06:00,174.44,7294.86,71.81 
2013/1/19,10158.00,0.00,0.30,44.20,--,08:00,174.38,7268.60,71.56 
2013/1/20,10158.00,0.00,0.60,39.80,--,07:00,174.28,7224.70,71.12 
2013/1/21,10158.00,0.00,0.30,48.50,--,07:00,174.19,7185.20,70.73 
2013/1/22,10158.00,0.00,0.40,44.00,--,07:00,174.08,7137.00,70.26 
2013/1/23,10158.00,0.00,0.90,43.70,--,07:00,173.96,7084.82,69.75 
2013/1/24,10158.00,0.00,3.30,41.80,--,08:00,173.88,7050.60,69.41 
2013/1/25,10158.00,0.00,1.00,39.50,--,08:00,173.79,7012.10,69.03 
2013/1/26,10158.00,0.00,1.90,40.30,--,13:00,173.70,6973.60,68.65 
2013/1/27,10158.00,0.00,0.30,43.10,--,06:00,173.61,6935.20,68.27 
2013/1/28,10158.00,0.00,1.30,44.00,--,06:00,173.51,6892.40,67.85 
2013/1/29,10158.00,0.00,0.90,52.30,--,07:00,173.38,6836.83,67.3 
2013/1/30,10158.00,0.00,0.30,90.00,--,07:00,173.26,6785.50,66.8 
2013/1/31,10158.00,0.00,0.30,42.90,--,07:00,173.05,6695.70,65.92 
2013/2/1,10158.00,0.00,0.80,46.60,--,07:00,172.98,6666.00,65.62 
2013/2/2,10158.00,0.00,0.50,42.10,--,07:00,172.87,6620.20,65.17 
2013/2/3,10158.00,0.00,0.30,46.10,--,07:00,172.77,6578.60,64.76 
2013/2/4,10158.00,0.00,0.30,46.20,--,08:00,172.66,6532.80,64.31 
2013/2/5,10158.00,0.00,0.30,46.10,--,07:00,172.55,6486.90,63.86 
2013/2/6,10158.00,0.00,0.30,50.20,--,07:00,172.44,6441.10,63.41 
2013/2/7,10158.00,0.00,0.30,50.30,--,07:00,172.29,6378.66,62.79 
