Date,Storage Capacity(10000m^3),Precipitation(mm),Inflow(10000m^3),Outflow(10000m^3),Water Level Difference(m),Real-Time,Water Level(m),Useful Storage(10000m^3),Storage Ratio(%)
2004/1/1,33621.65,0.00,42.94,196.74,--,00:00,159.50,24991.40,74.33 
2004/1/2,33621.65,0.10,51.45,212.85,--,00:00,159.29,24822.00,73.83 
2004/1/3,33621.65,0.00,42.50,187.40,--,00:00,159.13,24693.10,73.44 
2004/1/4,33621.65,0.30,46.00,214.60,--,00:00,158.90,24508.40,72.89 
2004/1/5,33621.65,0.40,42.30,226.40,--,00:00,158.68,24332.40,72.37 
2004/1/6,33621.65,0.40,38.65,214.15,--,00:00,158.47,24164.90,71.87 
2004/1/7,33621.65,0.10,43.90,242.60,--,00:00,158.22,23966.10,71.28 
2004/1/8,33621.65,0.20,40.70,215.00,--,00:00,158.00,23791.80,70.76 
2004/1/9,33621.65,0.00,41.80,215.30,--,00:00,157.77,23610.40,70.22 
2004/1/10,33621.65,0.00,44.50,217.30,--,00:00,157.55,23437.60,69.71 
2004/1/11,33621.65,0.00,36.20,192.80,--,00:00,157.36,23288.80,69.27 
2004/1/12,33621.65,5.10,44.80,232.00,--,00:00,157.11,23093.80,68.69 
2004/1/13,33621.65,9.10,46.10,217.90,--,00:00,156.90,22930.80,68.2 
2004/1/14,33621.65,2.50,46.42,231.72,--,00:00,156.66,22745.40,67.65 
2004/1/15,33621.65,0.10,47.30,247.10,--,00:00,156.40,22545.60,67.06 
2004/1/16,33621.65,0.00,41.60,217.50,--,00:00,156.17,22369.70,66.53 
2004/1/17,33621.65,1.10,38.19,220.89,--,00:00,155.91,22171.80,65.95 
2004/1/18,33621.65,1.20,47.22,236.92,--,00:00,155.65,21974.50,65.36 
2004/1/19,33621.65,1.30,45.16,279.26,--,00:00,155.37,21763.10,64.73 
2004/1/20,33621.65,14.20,54.70,235.10,--,00:00,155.14,21590.20,64.22 
2004/1/21,33621.65,34.90,110.14,192.54,--,00:00,155.07,21537.80,64.06 
2004/1/22,33621.65,4.40,181.66,121.76,--,00:00,155.14,21590.30,64.22 
