Date,Storage Capacity(10000m^3),Precipitation(mm),Inflow(10000m^3),Outflow(10000m^3),Water Level Difference(m),Real-Time,Water Level(m),Useful Storage(10000m^3),Storage Ratio(%)
2005/1/1,33621.65,4.50,161.31,125.51,--,00:00,168.10,32312.70,96.11 
2005/1/2,33621.65,0.00,135.66,126.76,--,00:00,168.10,32312.70,96.11 
2005/1/3,33621.65,0.10,102.65,138.45,--,00:00,168.09,32303.80,96.08 
2005/1/4,33621.65,0.00,114.00,167.60,--,00:00,168.00,32223.30,95.84 
2005/1/5,33621.65,5.30,90.61,126.31,--,00:00,167.96,32187.60,95.73 
2005/1/6,33621.65,4.00,98.50,178.90,--,00:00,167.87,32107.20,95.5 
2005/1/7,33621.65,3.20,87.10,194.10,--,00:00,167.75,32000.10,95.18 
2005/1/8,33621.65,7.80,91.70,154.00,--,00:00,167.69,31946.70,95.02 
2005/1/9,33621.65,6.80,125.60,125.60,--,00:00,167.70,31955.60,95.04 
2005/1/10,33621.65,16.10,172.00,180.90,--,00:00,167.71,31964.50,95.07 
2005/1/11,33621.65,6.90,215.60,126.50,--,00:00,167.83,32071.50,95.39 
2005/1/12,33621.65,10.50,250.60,125.80,--,00:00,167.96,32187.50,95.73 
2005/1/13,33621.65,10.20,233.30,126.10,--,00:00,168.11,32321.60,96.13 
2005/1/14,--,--,--,--,--,,--,--,--
2005/1/15,33621.65,24.10,636.70,367.60,--,00:00,168.41,32590.50,96.93 
2005/1/16,33621.65,0.20,501.70,645.30,--,00:00,168.18,32384.20,96.32 
2005/1/17,33621.65,0.10,323.10,591.60,--,00:00,168.03,32250.10,95.92 
2005/1/18,33621.65,0.00,180.99,127.39,--,00:00,168.09,32303.80,96.08 
2005/1/19,33621.65,0.10,143.70,125.80,--,00:00,168.09,32303.70,96.08 
2005/1/20,33621.65,2.00,108.40,126.30,--,00:00,168.06,32276.90,96 
2005/1/21,33621.65,3.60,106.29,124.19,--,00:00,168.04,32259.00,95.95 
2005/1/22,33621.65,4.30,106.80,151.50,--,00:00,167.98,32205.40,95.79 
2005/1/23,33621.65,2.80,89.70,125.40,--,00:00,167.95,32178.60,95.71 
2005/1/24,33621.65,0.30,106.50,195.70,--,00:00,167.84,32080.40,95.42 
2005/1/25,33621.65,0.10,86.10,166.40,--,00:00,167.74,31991.20,95.15 
2005/1/26,33621.65,0.20,77.53,166.53,--,00:00,167.65,31911.10,94.91 
2005/1/27,33621.65,6.30,77.50,166.40,--,00:00,167.55,31822.10,94.65 
2005/1/28,33621.65,0.10,85.70,192.30,--,00:00,167.43,31715.50,94.33 
2005/1/29,33621.65,0.10,78.15,193.45,--,00:00,167.28,31582.60,93.94 
2005/1/30,33621.65,0.70,63.40,151.90,--,00:00,167.18,31494.00,93.67 
2005/1/31,33621.65,10.80,84.00,234.30,--,00:00,167.04,31370.20,93.3 
2005/2/1,33621.65,10.40,116.00,195.40,--,00:00,166.95,31290.70,93.07 
2005/2/2,33621.65,2.70,110.60,181.10,--,00:00,166.88,31228.90,92.88 
2005/2/3,33621.65,9.50,119.30,181.00,--,00:00,166.82,31176.00,92.73 
2005/2/4,33621.65,9.30,159.90,195.10,--,00:00,166.78,31141.00,92.62 
2005/2/5,33621.65,3.50,170.90,188.60,--,00:00,166.75,31114.40,92.54 
2005/2/6,33621.65,0.10,144.72,179.92,--,00:00,166.69,31061.80,92.39 
2005/2/7,33621.65,0.00,122.81,219.41,--,00:00,166.58,30965.10,92.1 
2005/2/8,33621.65,0.00,105.31,219.51,--,00:00,166.44,30842.10,91.73 
2005/2/9,33621.65,3.10,101.62,206.82,--,00:00,166.32,30736.90,91.42 
2005/2/10,33621.65,0.70,92.30,206.10,--,00:00,166.18,30614.30,91.06 
2005/2/11,33621.65,5.70,76.67,137.87,--,00:00,166.11,30553.10,90.87 
2005/2/12,33621.65,6.70,89.01,202.31,--,00:00,166.00,30457.00,90.59 
2005/2/13,33621.65,3.90,126.11,152.31,--,00:00,165.97,30430.80,90.51 
2005/2/14,33621.65,11.60,131.77,219.07,--,00:00,165.94,30404.60,90.43 
2005/2/15,33621.65,18.40,405.60,196.00,--,00:00,166.21,30640.50,91.13 
2005/2/16,33621.65,0.00,310.60,179.40,--,00:00,166.31,30728.00,91.39 
2005/2/17,33621.65,0.20,188.36,179.56,--,00:00,166.30,30719.40,91.37 
2005/2/18,33621.65,8.50,144.87,179.87,--,00:00,166.27,30693.10,91.29 
2005/2/19,33621.65,31.20,196.12,126.12,--,00:00,166.44,30842.10,91.73 
2005/2/20,33621.65,36.80,545.48,123.98,--,00:00,166.97,31308.40,93.12 
2005/2/21,33621.65,36.00,700.62,126.02,--,00:00,167.68,31937.80,94.99 
2005/2/22,33621.65,28.80,694.80,312.20,--,00:00,168.07,32285.90,96.03 
2005/2/23,33621.65,10.40,703.00,363.20,--,00:00,168.21,32411.10,96.4 
2005/2/24,33621.65,0.60,481.90,643.00,--,00:00,167.96,32187.50,95.73 
2005/2/25,33621.65,9.90,347.70,642.30,--,00:00,167.66,31920.00,94.94 
2005/2/26,33621.65,61.80,748.20,641.20,--,22:00,168.23,32429.00,96.45 
2005/2/27,33621.65,51.00,1093.50,726.80,--,21:00,168.59,32752.30,97.41 
2005/2/28,33621.65,59.10,1847.20,1658.70,--,08:00,168.08,32294.70,96.05 
2005/3/1,33621.65,28.60,1377.30,2092.90,--,00:00,167.73,31982.30,95.12 
2005/3/2,33621.65,34.60,801.90,641.50,--,00:00,168.00,32223.30,95.84 
2005/3/3,33621.65,33.20,1110.42,743.72,--,00:00,168.28,32474.00,96.59 
2005/3/4,33621.65,47.00,1254.10,1047.70,--,00:00,168.51,32680.50,97.2 
2005/3/5,33621.65,0.70,861.50,816.50,--,00:00,168.49,32662.30,97.15 
2005/3/6,33621.65,2.80,440.20,637.80,--,00:00,168.21,32411.10,96.4 
2005/3/7,33621.65,0.20,306.40,646.60,--,00:00,167.80,32044.70,95.31 
2005/3/8,33621.65,0.00,254.20,654.90,--,00:00,167.35,31644.60,94.12 
