Date,Storage Capacity(10000m^3),Precipitation(mm),Inflow(10000m^3),Outflow(10000m^3),Water Level Difference(m),Real-Time,Water Level(m),Useful Storage(10000m^3),Storage Ratio(%)
2008/1/1,49159.00,0.00,17.00,0.00,--,23:00,222.41,50517.00,100 
2008/1/2,49159.00,-999.90,16.00,0.00,--,23:00,222.42,50533.00,100 
2008/1/3,49159.00,0.00,7.20,0.00,--,23:00,222.43,50549.00,100 
2008/1/4,49159.00,0.00,16.00,0.00,--,23:00,222.44,50565.00,100 
2008/1/5,49159.00,0.00,16.00,0.00,--,23:00,222.45,50582.00,100 
2008/1/6,49159.00,-999.90,17.00,0.00,--,23:00,222.46,50598.00,100 
2008/1/7,49159.00,0.00,16.00,0.00,--,23:00,222.46,50598.00,100 
2008/1/8,49159.00,0.00,5.20,5.20,--,23:00,222.47,50614.00,100 
2008/1/9,49159.00,-999.90,16.00,0.00,--,23:00,222.48,50630.00,100 
2008/1/10,49159.00,0.00,16.00,0.00,--,23:00,222.49,50647.00,100 
2008/1/11,49159.00,0.00,17.00,0.00,--,23:00,222.50,50663.00,100 
2008/1/12,49159.00,0.00,16.00,0.00,--,23:00,222.51,50679.00,100 
2008/1/13,49159.00,0.00,16.00,0.00,--,23:00,222.52,50696.00,100 
2008/1/14,49159.00,6.20,17.00,0.00,--,23:00,222.53,50712.00,100 
2008/1/15,49159.00,4.20,16.00,0.00,--,23:00,222.54,50728.00,100 
2008/1/16,49159.00,0.50,23.20,7.20,--,23:00,222.55,50744.00,100 
2008/1/17,49159.00,0.00,16.00,0.00,--,23:00,222.48,50630.00,100 
2008/1/18,49159.00,0.30,0.18,2.78,--,23:00,222.22,50208.00,100 
2008/1/19,49159.00,0.00,17.40,422.40,--,23:00,221.98,49820.00,100 
2008/1/20,49159.00,0.00,18.40,422.40,--,23:00,221.72,49401.00,100 
2008/1/21,49159.00,0.00,19.40,422.40,--,23:00,221.49,49031.00,99.74 
2008/1/22,49159.00,0.00,26.40,412.40,--,23:00,221.23,48613.00,98.89 
2008/1/23,49159.00,0.00,26.40,427.40,--,23:00,220.98,48213.00,98.08 
2008/1/24,49159.00,0.00,12.80,427.80,--,23:00,220.73,47815.00,97.27 
2008/1/25,49159.00,0.40,23.80,436.80,--,23:00,220.49,47433.00,96.49 
2008/1/26,49159.00,18.50,87.80,436.80,--,23:00,220.26,47068.00,95.75 
2008/1/27,49159.00,8.00,65.20,429.20,--,23:00,220.01,46673.00,94.94 
2008/1/28,49159.00,1.30,30.40,424.40,--,23:00,219.76,46278.00,94.14 
2008/1/29,49159.00,0.00,43.60,436.60,--,23:00,219.51,45885.00,93.34 
2008/1/30,49159.00,0.40,31.20,439.20,--,23:00,219.25,45477.00,92.51 
2008/1/31,49159.00,0.00,27.60,435.60,--,23:00,218.99,45070.00,91.68 
2008/2/1,49159.00,0.00,33.20,439.20,--,23:00,218.72,44649.00,90.83 
2008/2/2,49159.00,0.00,20.60,441.60,--,23:00,218.46,44245.00,90 
2008/2/3,49159.00,3.70,38.60,441.60,--,23:00,218.21,43858.00,89.22 
2008/2/4,49159.00,3.50,36.80,439.80,--,23:00,217.92,43410.00,88.31 
2008/2/5,49159.00,1.50,22.00,438.00,--,23:00,217.67,43026.00,87.52 
2008/2/6,49159.00,1.90,34.00,432.00,--,23:00,217.40,42612.00,86.68 
2008/2/7,49159.00,2.70,15.00,4440.00,--,23:00,217.12,42184.00,85.81 
2008/2/8,49159.00,0.20,29.60,441.60,--,23:00,216.85,41774.00,84.98 
2008/2/9,49159.00,0.00,16.60,441.60,--,23:00,216.55,41320.00,84.05 
2008/2/10,49159.00,0.10,6.20,444.20,--,23:00,216.28,40913.00,83.23 
2008/2/11,49159.00,0.00,12.00,448.00,--,23:00,215.98,40463.00,82.31 
2008/2/12,49159.00,0.00,12.40,446.40,--,23:00,215.70,40045.00,81.46 
2008/2/13,49159.00,0.00,14.60,313.60,--,23:00,215.69,40030.00,81.43 
2008/2/14,49159.00,0.00,15.00,0.00,--,23:00,215.70,40045.00,81.46 
2008/2/15,49159.00,0.40,15.00,0.00,--,23:00,215.71,40060.00,81.49 
2008/2/16,49159.00,0.00,15.00,0.00,--,23:00,215.54,39807.00,80.98 
2008/2/17,49159.00,0.00,10.60,441.60,--,23:00,215.23,39347.00,80.04 
2008/2/18,49159.00,0.00,17.40,446.40,--,23:00,214.94,38920.00,79.17 
2008/2/19,49159.00,0.00,18.20,445.20,--,23:00,214.65,38494.00,78.31 
2008/2/20,49159.00,0.00,6.40,446.40,--,23:00,214.35,38055.00,77.41 
2008/2/21,49159.00,0.50,7.00,445.00,--,23:00,214.05,37619.00,76.53 
2008/2/22,49159.00,0.00,13.80,448.80,--,23:00,213.75,37185.00,75.64 
2008/2/23,49159.00,0.90,14.80,448.80,--,23:00,213.45,36753.00,74.76 
2008/2/24,49159.00,-999.90,22.60,453.60,--,23:00,213.14,36308.00,73.86 
2008/2/25,49159.00,-999.90,24.60,453.60,--,23:00,212.85,35895.00,73.02 
2008/2/26,49159.00,0.00,11.60,453.60,--,23:00,212.53,35441.00,72.09 
2008/2/27,49159.00,0.00,18.60,453.60,--,23:00,212.21,34989.00,71.18 
2008/2/28,49159.00,0.00,19.00,456.00,--,23:00,211.90,34553.00,70.29 
2008/2/29,49159.00,0.00,9.20,458.20,--,23:00,211.64,34189.00,69.55 
2008/3/1,49159.00,0.00,9.00,372.00,--,23:00,211.32,33744.00,68.64 
2008/3/2,49159.00,0.00,8.00,466.00,--,23:00,210.99,33287.00,67.71 
2008/3/3,49159.00,0.00,13.20,469.20,--,23:00,210.65,32818.00,66.76 
2008/3/4,49159.00,0.00,12.60,466.60,--,23:00,210.31,32352.00,65.81 
2008/3/5,49159.00,0.00,9.00,473.00,--,23:00,209.98,31902.00,64.9 
2008/3/6,49159.00,0.00,9.80,472.80,--,23:00,209.64,31441.00,63.96 
2008/3/7,49159.00,0.00,10.40,470.40,--,23:00,209.30,30983.00,63.03 
2008/3/8,49159.00,0.00,13.40,470.40,--,23:00,208.95,30514.00,62.07 
2008/3/9,49159.00,0.00,12.20,333.20,--,23:00,208.95,30514.00,62.07 
2008/3/10,49159.00,0.60,13.00,0.00,--,23:00,208.96,30527.00,62.1 
2008/3/11,49159.00,0.00,13.00,0.00,--,23:00,208.73,30221.00,61.48 
2008/3/12,49159.00,0.00,7.20,473.20,--,23:00,208.38,29757.00,60.53 
2008/3/13,49159.00,0.00,13.20,475.20,--,23:00,208.02,29284.00,59.57 
2008/3/14,49159.00,0.00,8.00,480.00,--,23:00,207.66,28814.00,58.61 
2008/3/15,49159.00,0.00,11.00,480.00,--,23:00,207.30,28348.00,57.67 
2008/3/16,49159.00,0.00,15.00,482.20,--,23:00,206.93,27872.00,56.7 
2008/3/17,49159.00,0.00,7.20,482.20,--,23:00,206.57,27412.00,55.76 
2008/3/18,49159.00,0.00,11.20,482.20,--,23:00,206.19,26930.00,54.78 
2008/3/19,49159.00,0.00,14.40,343.40,--,23:00,206.19,26930.00,54.78 
2008/3/20,49159.00,0.00,12.00,0.00,--,23:00,206.19,26930.00,54.78 
2008/3/21,49159.00,0.00,13.00,0.00,--,23:00,205.94,26615.00,54.14 
2008/3/22,49159.00,0.00,7.40,486.40,--,23:00,205.57,26152.00,53.2 
2008/3/23,49159.00,18.70,50.60,487.60,--,23:00,205.21,25704.00,52.29 
2008/3/24,49159.00,7.10,9.00,492.00,--,23:00,204.83,25235.00,51.33 
2008/3/25,49159.00,0.50,10.60,490.60,--,23:00,204.40,24709.00,50.26 
2008/3/26,49159.00,3.10,21.80,486.80,--,23:00,204.04,24271.00,49.37 
2008/3/27,49159.00,0.00,16.00,489.00,--,23:00,203.66,23813.00,48.44 
2008/3/28,49159.00,0.00,17.00,342.00,--,23:00,203.66,23813.00,48.44 
2008/3/29,49159.00,0.00,12.00,0.00,--,23:00,203.66,23813.00,48.44 
2008/3/30,49159.00,0.00,12.00,0.00,--,23:00,203.68,23837.00,48.49 
2008/3/31,49159.00,2.30,12.00,0.00,--,23:00,203.69,23849.00,48.51 
2008/4/1,49159.00,17.60,24.00,0.00,--,23:00,203.46,23573.00,47.95 
2008/4/2,49159.00,2.90,21.20,488.20,--,23:00,203.06,23096.00,46.98 
2008/4/3,49159.00,0.20,12.60,488.60,--,23:00,202.66,22623.00,46.02 
2008/4/4,49159.00,0.30,12.00,483.00,--,23:00,202.26,22154.00,45.07 
2008/4/5,49159.00,0.00,16.80,484.80,--,23:00,201.85,21676.00,44.09 
2008/4/6,49159.00,0.00,20.00,346.00,--,23:00,201.83,21653.00,44.05 
2008/4/7,49159.00,0.00,12.00,0.00,--,23:00,201.84,21665.00,44.07 
2008/4/8,49159.00,0.00,11.00,0.00,--,23:00,201.85,21676.00,44.09 
2008/4/9,49159.00,0.00,12.00,0.00,--,23:00,201.86,21688.00,44.12 
2008/4/10,49159.00,0.00,15.40,3.40,--,23:00,201.94,21781.00,44.31 
2008/4/11,49159.00,38.60,162.00,0.00,--,23:00,201.77,21584.00,43.91 
2008/4/12,49159.00,1.20,65.60,482.60,--,23:00,201.38,21135.00,42.99 
2008/4/13,49159.00,0.00,13.80,484.80,--,23:00,200.97,20667.00,42.04 
2008/4/14,49159.00,0.00,18.80,484.80,--,23:00,200.53,20170.00,41.03 
2008/4/15,49159.00,0.00,12.80,484.80,--,23:00,200.12,19712.00,40.1 
2008/4/16,49159.00,0.00,5.80,484.80,--,23:00,200.08,19668.00,40.01 
2008/4/17,49159.00,40.00,144.00,0.00,--,23:00,200.13,19724.00,40.12 
2008/4/18,49159.00,1.00,45.00,0.00,--,23:00,200.16,19757.00,40.19 
2008/4/19,49159.00,0.30,22.00,0.00,--,23:00,200.19,19790.00,40.26 
2008/4/20,49159.00,0.00,33.00,0.00,--,23:00,200.21,19813.00,40.3 
2008/4/21,49159.00,0.70,23.00,0.00,--,23:00,200.07,19657.00,39.99 
2008/4/22,49159.00,46.50,212.60,479.60,--,23:00,200.02,19601.00,39.87 
2008/4/23,49159.00,0.10,67.00,0.00,--,23:00,200.07,19657.00,39.99 
2008/4/24,49159.00,1.30,44.00,0.00,--,23:00,199.97,19546.00,39.76 
2008/4/25,49159.00,4.10,35.40,312.40,--,23:00,199.56,19094.00,38.84 
2008/4/26,49159.00,0.30,30.00,480.00,--,23:00,199.14,18636.00,37.91 
2008/4/27,49159.00,0.00,18.60,485.60,--,23:00,198.71,18173.00,36.97 
2008/4/28,49159.00,0.10,23.40,474.40,--,23:00,198.60,18055.00,36.73 
2008/4/29,49159.00,9.30,43.00,0.00,--,23:00,198.63,18087.00,36.79 
2008/4/30,49159.00,0.40,21.00,0.00,--,23:00,198.65,18109.00,36.84 
2008/5/1,49159.00,7.60,33.00,0.00,--,23:00,198.38,17821.00,36.25 
2008/5/2,49159.00,0.10,21.20,468.20,--,23:00,197.95,17368.00,35.33 
2008/5/3,49159.00,8.20,26.60,477.60,--,23:00,197.52,16921.00,34.42 
2008/5/4,49159.00,10.80,62.60,477.60,--,23:00,197.09,16479.00,33.52 
2008/5/5,49159.00,0.00,18.00,478.00,--,23:00,196.65,16033.00,32.61 
2008/5/6,49159.00,10.50,33.70,336.70,--,23:00,196.68,16063.00,32.68 
2008/5/7,49159.00,6.50,50.00,0.00,--,23:00,196.72,16103.00,32.76 
2008/5/8,49159.00,0.10,41.00,0.00,--,23:00,196.75,16134.00,32.82 
2008/5/9,49159.00,0.00,30.00,0.00,--,23:00,196.56,15942.00,32.43 
2008/5/10,49159.00,2.00,33.60,215.60,--,23:00,196.60,15983.00,32.51 
2008/5/11,49159.00,0.50,32.00,0.00,--,23:00,196.62,16003.00,32.55 
2008/5/12,49159.00,2.50,31.00,0.00,--,23:00,196.32,15702.00,31.94 
2008/5/13,49159.00,0.20,15.40,494.40,--,23:00,195.85,15237.00,31 
2008/5/14,49159.00,0.00,20.60,483.60,--,23:00,195.37,14768.00,30.04 
2008/5/15,49159.00,0.00,4.40,470.40,--,23:00,194.87,14288.00,29.06 
2008/5/16,--,--,--,--,--,23:00,194.39,13834.00,28.14 
2008/5/17,--,--,--,--,--,23:00,194.38,13824.00,--
2008/5/18,--,--,--,--,--,23:00,194.40,13843.00,--
2008/5/19,--,--,--,--,--,23:00,194.42,13862.00,--
2008/5/20,49159.00,24.60,38.00,0.00,--,23:00,194.46,13899.00,28.27 
2008/5/21,49159.00,2.20,37.00,0.00,--,23:00,194.19,13647.00,27.76 
2008/5/22,49159.00,20.90,61.00,471.00,--,23:00,193.78,13270.00,26.99 
2008/5/23,49159.00,17.10,95.40,470.40,--,23:00,193.34,12872.00,26.18 
2008/5/24,49159.00,2.40,57.40,470.40,--,23:00,192.85,12436.00,25.3 
2008/5/25,--,--,--,--,--,23:00,192.37,12016.00,24.44 
2008/5/26,49159.00,15.30,73.60,327.60,--,23:00,192.54,12164.00,24.74 
2008/5/27,49159.00,14.60,175.00,0.00,--,23:00,192.67,12278.00,24.98 
2008/5/28,49159.00,0.50,105.00,0.00,--,23:00,192.76,12357.00,25.14 
2008/5/29,49159.00,0.20,71.00,0.00,--,23:00,192.99,12560.00,25.55 
2008/5/30,49159.00,29.10,247.00,0.00,--,23:00,193.36,12890.00,26.22 
2008/5/31,49159.00,29.90,448.00,0.00,--,23:00,194.31,13759.00,27.99 
2008/6/1,49159.00,55.50,981.00,0.00,--,23:00,194.63,14060.00,28.6 
2008/6/2,49159.00,4.90,442.60,-999.90,--,23:00,194.90,14316.00,29.12 
2008/6/3,49159.00,40.90,571.30,56.30,--,23:00,195.66,15050.00,30.61 
2008/6/4,49159.00,53.80,848.00,0.00,--,23:00,196.83,16215.00,32.98 
2008/6/5,49159.00,26.60,1168.00,0.00,--,23:00,198.07,17494.00,35.59 
2008/6/6,49159.00,57.50,1410.00,0.00,--,23:00,199.06,18550.00,37.73 
2008/6/7,49159.00,5.20,808.00,0.00,--,23:00,199.62,19160.00,38.98 
2008/6/8,49159.00,5.40,536.00,0.00,--,23:00,200.03,19613.00,39.9 
2008/6/9,49159.00,9.90,432.00,0.00,--,23:00,200.35,19969.00,40.62 
2008/6/10,49159.00,0.70,323.00,0.00,--,23:00,200.60,20249.00,41.19 
2008/6/11,49159.00,0.00,259.00,0.00,--,23:00,200.52,20159.00,41.01 
2008/6/12,49159.00,0.00,204.20,463.20,--,23:00,200.33,19946.00,40.57 
2008/6/13,49159.00,32.60,328.80,484.80,--,23:00,200.17,19768.00,40.21 
2008/6/14,49159.00,1.60,261.80,484.80,--,23:00,200.49,20125.00,40.94 
