Date,Storage Capacity(10000m^3),Precipitation(mm),Inflow(10000m^3),Outflow(10000m^3),Water Level Difference(m),Real-Time,Water Level(m),Useful Storage(10000m^3),Storage Ratio(%)
2012/1/1,49159.00,0.00,33.60,3.60,--,07:00,217.15,33071.00,67.27 
2012/1/2,49159.00,0.90,29.00,0.00,--,23:00,217.19,33131.00,67.4 
2012/1/3,49159.00,0.00,33.60,3.60,--,23:00,217.20,33146.00,67.43 
2012/1/4,49159.00,0.00,30.00,0.00,--,23:00,217.23,33190.00,67.52 
2012/1/5,49159.00,7.20,3.00,0.00,--,23:00,217.25,33220.00,67.58 
2012/1/6,49159.00,1.60,47.60,3.60,--,23:00,217.28,33265.00,67.67 
2012/1/7,49159.00,0.00,30.00,0.00,--,23:00,217.30,33294.00,67.73 
2012/1/8,49159.00,0.00,30.00,0.00,--,23:00,217.32,33324.00,67.79 
2012/1/9,49159.00,0.00,33.60,3.60,--,23:00,217.34,33354.00,67.85 
2012/1/10,49159.00,0.00,29.00,0.00,--,23:00,217.36,33384.00,67.91 
2012/1/11,49159.00,0.00,32.40,2.40,--,23:00,217.37,33399.00,67.94 
2012/1/12,49159.00,0.00,18.60,3.60,--,23:00,217.39,33429.00,68 
2012/1/13,49159.00,0.30,52.00,216.00,--,23:00,217.29,33280.00,67.7 
2012/1/14,49159.00,0.00,30.00,0.00,--,23:00,217.29,33280.00,67.7 
2012/1/15,49159.00,0.40,30.00,0.00,--,23:00,217.32,33324.00,67.79 
2012/1/16,49159.00,22.90,67.00,216.00,--,23:00,217.28,33265.00,67.67 
2012/1/17,49159.00,0.00,30.00,0.00,--,23:00,217.25,33220.00,67.58 
2012/1/18,49159.00,2.10,54.00,54.00,--,23:00,217.24,33205.00,67.55 
2012/1/19,49159.00,0.00,59.00,252.00,--,23:00,217.12,33027.00,67.18 
2012/1/20,49159.00,0.00,70.00,396.00,--,23:00,216.89,32686.00,66.49 
2012/1/21,49159.00,0.00,30.00,0.00,--,23:00,216.89,32686.00,66.49 
2012/1/22,49159.00,1.50,45.00,252.00,--,23:00,216.89,32686.00,66.49 
2012/1/23,49159.00,5.70,65.00,432.00,--,23:00,216.54,32171.00,65.44 
2012/1/24,49159.00,1.00,67.00,432.00,--,23:00,216.29,31805.00,64.7 
2012/1/25,49159.00,0.80,46.00,396.00,--,23:00,216.03,31427.00,63.93 
2012/1/26,49159.00,1.40,14.00,0.00,--,23:00,216.05,31456.00,63.99 
2012/1/27,49159.00,0.00,29.00,0.00,--,23:00,216.07,31485.00,64.05 
2012/1/28,49159.00,0.00,49.00,252.00,--,23:00,215.94,31296.00,63.66 
2012/1/29,49159.00,0.00,70.00,432.00,--,23:00,215.69,30934.00,62.93 
