Date,Storage Capacity(10000m^3),Precipitation(mm),Inflow(10000m^3),Outflow(10000m^3),Water Level Difference(m),Real-Time,Water Level(m),Useful Storage(10000m^3),Storage Ratio(%)
2013/1/1,49173.00,0.00,36.40,36.40,--,23:00,213.94,28072.00,57.09 
2013/1/2,49173.00,0.00,44.00,0.00,--,23:00,213.96,28101.00,57.15 
2013/1/3,49173.00,1.20,43.00,0.00,--,23:00,213.97,28115.00,57.18 
2013/1/4,49173.00,0.40,36.00,36.00,--,23:00,213.99,28144.00,57.23 
2013/1/5,49173.00,0.00,35.60,35.60,--,23:00,213.99,28144.00,57.23 
2013/1/6,49173.00,0.00,29.00,0.00,--,23:00,214.00,28158.00,57.26 
2013/1/7,49173.00,0.00,36.00,36.00,--,23:00,214.01,28173.00,57.29 
2013/1/8,49173.00,1.30,43.00,0.00,--,23:00,214.03,28202.00,57.35 
2013/1/9,49173.00,7.20,36.00,36.00,--,23:00,214.03,28202.00,57.35 
2013/1/10,49173.00,1.00,15.00,0.00,--,23:00,214.05,28231.00,57.41 
2013/1/11,49173.00,0.40,35.00,93.00,--,23:00,214.02,28187.00,57.32 
2013/1/12,49173.00,0.30,23.40,225.40,--,23:00,213.88,27985.00,56.91 
2013/1/13,49173.00,5.40,38.40,225.40,--,23:00,213.75,27798.00,56.53 
2013/1/14,49173.00,0.00,12.40,228.40,--,23:00,213.61,27597.00,56.12 
2013/1/15,49173.00,0.00,26.00,226.00,--,23:00,213.46,27382.00,55.69 
2013/1/16,49173.00,0.00,25.20,226.20,--,23:00,213.32,27182.00,55.28 
2013/1/17,49173.00,0.00,15.00,228.00,--,23:00,213.18,26982.00,54.87 
2013/1/18,49173.00,0.00,14.00,228.00,--,23:00,213.02,26755.00,54.41 
2013/1/19,49173.00,0.00,14.80,226.80,--,23:00,212.92,26613.00,54.12 
2013/1/20,49173.00,0.00,15.40,227.40,--,23:00,212.92,26613.00,54.12 
2013/1/21,49173.00,0.00,20.80,133.80,--,23:00,212.62,26189.00,53.26 
2013/1/22,49173.00,0.00,16.80,284.80,--,23:00,212.45,25949.00,52.77 
2013/1/23,49173.00,0.00,12.20,460.20,--,23:00,212.13,25501.00,51.86 
2013/1/24,49173.00,0.00,3.20,462.20,--,23:00,211.80,25043.00,50.93 
2013/1/25,49173.00,0.00,11.20,463.20,--,23:00,211.48,24603.00,50.03 
2013/1/26,49173.00,0.00,11.20,460.20,--,23:00,211.15,24154.00,49.12 
2013/1/27,49173.00,0.00,19.80,464.80,--,23:00,210.81,23696.00,48.19 
2013/1/28,49173.00,0.00,11.60,465.60,--,23:00,210.47,23241.00,47.26 
2013/1/29,49173.00,0.00,5.00,468.00,--,23:00,210.12,22778.00,46.32 
